Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS082346,6.7150,36.6758,1.852e-20,2.410e-20,2.964e-20,-0.0,-87.4,0
TopS082348,6.7299,36.6758,1.811e-18,1.614e-18,9.083e-19,-0.001,-86.93,0
TopS082350,6.8485,36.5842,1.708e-20,2.151e-20,2.456e-20,0.0,-83.41,0
TopS082351,6.7403,36.6600,3.763e-19,5.565e-19,9.074e-19,-0.0,-86.1,0
TopS082355,6.6573,36.7152,7.483e-19,6.904e-19,4.429e-19,0.001,-88.12,0
TopS082357,6.7418,36.6573,5.997e-19,5.835e-19,4.044e-19,0.001,-86.09,0
TopS082360,6.7416,36.6802,1.916e-19,1.978e-19,1.515e-19,0.001,-85.78,0
TopS082366,6.7446,36.6742,8.967e-19,8.467e-19,5.431e-19,0.0,-86.71,0
TopS082373,6.7907,36.6375,6.490e-19,6.476e-19,4.726e-19,0.0,-83.29,0
TopS082382,6.6818,36.6997,1.146e-20,1.559e-20,2.170e-20,0.0,-87.7,0
TopS082383,6.7433,36.6549,1.475e-19,1.628e-19,1.452e-19,-0.0,-85.67,0
TopS082385,6.7151,36.6815,1.010e-19,1.093e-19,9.576e-20,-0.0,-87.37,0
TopS082388,6.7648,36.6509,3.128e-19,3.094e-19,2.194e-19,-0.001,-83.89,0
TopS082392,6.7467,36.6613,1.309e-18,1.098e-18,5.694e-19,-0.0,-85.9,0
TopS082395,6.7850,36.6450,5.329e-18,4.410e-18,2.108e-18,-0.0,-83.31,0
TopS082400,6.7520,36.6471,1.304e-18,2.958e-18,1.199e-17,-0.0,-84.78,0
TopS082402,6.7459,36.6588,4.145e-20,5.186e-20,6.011e-20,0.0,-85.58,0
TopS082404,6.7879,36.6434,1.223e-18,1.100e-18,6.584e-19,-0.0,-83.32,0
TopS082407,6.7425,36.6642,1.127e-20,1.465e-20,1.835e-20,-0.001,-86.33,0
TopS082409,6.7859,36.6402,1.683e-20,2.082e-20,2.372e-20,0.0,-83.43,0
TopS082411,6.6817,36.6997,7.561e-20,8.386e-20,7.604e-20,0.0,-87.8,0
TopS082420,6.7664,36.6632,1.137e-20,1.496e-20,1.874e-20,-0.001,-85.11,0
TopS082421,6.7032,36.6978,6.297e-14,4.561e-14,1.755e-14,-0.001,-87.25,0
TopS082422,6.7555,36.6544,6.362e-19,6.178e-19,4.151e-19,-0.0,-84.27,0
TopS082424,6.7519,36.6454,4.816e-14,4.142e-14,2.150e-14,0.0,-84.11,1
TopS082426,6.7397,36.6881,1.595e-18,3.257e-18,1.047e-17,-0.0,-87.34,0
TopS082427,6.7861,36.7010,3.312e-14,2.234e-14,7.681e-15,0.001,-83.29,0
TopS082429,6.7670,36.7036,1.757e-17,1.306e-17,5.060e-18,-0.001,-85.51,0
TopS082430,6.7261,36.6690,1.105e-18,2.070e-18,5.407e-18,0.0,-87.38,0
TopS082433,6.7531,36.6676,2.765e-18,4.394e-18,8.425e-18,-0.0,-85.47,0
TopS082435,6.7029,36.6485,7.463e-19,7.024e-19,4.623e-19,-0.0,-87.75,0
TopS082436,6.7712,36.6920,2.812e-20,3.599e-20,4.342e-20,-0.0,-84.5,0
TopS082438,6.6832,36.6247,6.207e-19,5.820e-19,3.638e-19,-0.001,-87.52,0
TopS082441,6.7666,36.6891,3.263e-18,4.484e-18,6.264e-18,-0.0,-84.75,0
TopS082443,6.7580,36.7005,1.392e-19,1.474e-19,1.207e-19,-0.0,-86.61,0
TopS082447,6.7255,36.6360,1.153e-18,2.157e-18,5.824e-18,-0.0,-86.27,0
TopS082449,6.7006,36.6669,1.679e-17,1.250e-17,5.011e-18,0.0,-87.77,0
TopS082450,6.7435,36.6343,2.304e-19,2.442e-19,1.959e-19,0.0,-84.96,0
TopS082451,6.7345,36.6527,1.128e-18,1.080e-18,6.992e-19,0.0,-86.86,0
TopS082452,6.7661,36.6725,7.157e-19,1.385e-18,4.035e-18,0.0,-84.49,0
TopS082453,6.7745,36.6676,9.234e-14,8.031e-14,4.379e-14,0.0,-84.07,1
TopS082456,6.7644,36.6446,1.797e-14,1.193e-14,3.882e-15,0.0,-84.1,0
TopS082459,6.7689,36.6721,1.117e-18,2.080e-18,5.269e-18,-0.0,-84.66,0
TopS082460,6.7472,36.6769,1.145e-20,1.499e-20,1.978e-20,-0.0,-86.83,0
TopS082463,6.7592,36.6710,7.250e-20,8.529e-20,9.047e-20,0.0,-84.53,0
TopS082464,6.7564,36.6742,7.379e-19,7.023e-19,4.683e-19,-0.0,-85.1,0
TopS082466,6.7649,36.6585,1.278e-18,1.218e-18,7.962e-19,0.001,-84.13,0
TopS082468,6.7602,36.6273,1.358e-18,1.243e-18,7.700e-19,0.0,-83.83,0
TopS082470,6.7624,36.7036,8.506e-14,6.975e-14,3.439e-14,-0.001,-86.18,1
TopS082471,6.7408,36.6570,1.010e-20,1.324e-20,1.669e-20,-0.0,-86.12,0
TopS082473,6.7061,36.6712,7.764e-19,1.388e-18,3.381e-18,-0.0,-87.69,0
TopS082475,6.7031,36.6557,1.411e-18,2.422e-18,5.370e-18,0.0,-87.69,0
TopS082478,6.7374,36.6578,3.731e-20,4.695e-20,5.487e-20,-0.0,-86.83,0
TopS082480,6.7353,36.6507,4.650e-20,5.563e-20,5.708e-20,-0.001,-87.2,0
TopS082481,6.7557,36.6384,1.691e-20,2.182e-20,2.644e-20,0.001,-84.3,0
TopS082482,6.7445,36.6441,1.172e-18,1.044e-18,5.759e-19,0.0,-85.21,0
TopS082483,6.7251,36.5992,1.811e-18,3.056e-18,6.717e-18,-0.001,-85.37,0
TopS082486,6.7576,36.6781,3.010e-18,2.506e-18,1.309e-18,0.0,-84.08,0
TopS082489,6.7497,36.6822,2.845e-19,4.672e-19,9.487e-19,0.0,-87.16,0
TopS082491,6.7273,36.6515,7.298e-19,1.066e-18,1.656e-18,0.0,-86.61,0
TopS082493,6.7569,36.6751,1.618e-17,1.214e-17,5.024e-18,0.0,-85.31,1
TopS082494,6.7754,36.6539,3.371e-20,4.265e-20,4.905e-20,0.0,-83.65,0
TopS082495,6.7615,36.6475,8.724e-14,7.034e-14,3.281e-14,0.0,-84.16,1
TopS082497,6.7486,36.7140,1.940e-19,2.017e-19,1.586e-19,0.0,-86.82,0
TopS082498,6.7508,36.6014,1.238e-17,9.427e-18,3.791e-18,0.001,-83.76,0
TopS082499,6.7511,36.6683,1.189e-18,1.886e-18,3.570e-18,-0.0,-85.52,0
TopS082503,6.7936,36.7257,1.980e-20,2.452e-20,2.798e-20,0.001,-84.48,0
TopS082505,6.7551,36.6955,5.157e-19,4.675e-19,2.901e-19,0.0,-87.04,0
TopS082506,6.7172,36.6437,7.765e-19,7.491e-19,4.912e-19,-0.0,-86.65,0
TopS082507,6.7453,36.6809,2.262e-18,1.940e-18,1.030e-18,-0.001,-86.35,0
TopS082509,6.7308,36.6641,1.249e-20,1.622e-20,2.026e-20,0.0,-86.87,0
TopS082511,6.7210,36.6577,3.445e-19,3.542e-19,2.795e-19,-0.001,-86.74,0
TopS082512,6.7324,36.6946,8.441e-19,8.055e-19,5.453e-19,-0.0,-87.53,0
TopS082515,6.7087,36.6462,5.770e-19,1.005e-18,2.403e-18,-0.001,-87.21,0
TopS082516,6.7675,36.6531,2.836e-19,3.063e-19,2.491e-19,-0.0,-84.47,0
TopS082518,6.7830,36.6729,6.829e-20,8.117e-20,8.272e-20,0.0,-83.44,0
TopS082520,6.7500,36.6841,2.718e-18,2.268e-18,1.099e-18,-0.001,-86.11,0
TopS082522,6.7356,36.6239,5.433e-19,9.921e-19,2.453e-18,0.0,-83.78,0
TopS082525,6.7130,36.6455,9.005e-20,1.043e-19,1.025e-19,-0.001,-87.07,0
TopS082526,6.7733,36.6722,1.218e-19,1.339e-19,1.151e-19,0.0,-83.68,0
TopS082527,6.7901,36.6355,1.689e-20,2.214e-20,2.736e-20,0.0,-83.22,0
TopS082528,6.7436,36.6604,1.509e-14,1.014e-14,3.295e-15,0.001,-86.0,0
TopS082531,6.7003,36.7211,7.429e-20,8.254e-20,7.181e-20,-0.0,-87.94,0
TopS082532,6.7376,36.7163,2.679e-18,2.244e-18,1.180e-18,-0.0,-87.03,0
TopS082538,6.7725,36.6587,1.393e-17,1.105e-17,5.065e-18,-0.0,-83.7,1
TopS082539,6.7426,36.6037,5.577e-19,8.566e-19,1.499e-18,0.0,-84.66,0
TopS082540,6.6917,36.6918,5.545e-19,5.398e-19,3.600e-19,-0.0,-87.79,0
TopS082541,6.6967,36.6774,1.266e-18,2.311e-18,5.743e-18,0.0,-87.73,0
TopS082542,6.7394,36.6467,1.372e-18,2.551e-18,6.685e-18,0.001,-85.69,0
TopS082545,6.7353,36.6650,7.405e-14,6.427e-14,3.375e-14,-0.0,-86.51,1
TopS082546,6.7641,36.7422,4.831e-18,8.568e-18,1.947e-17,-0.0,-87.35,0
TopS082548,6.6671,36.6936,4.855e-20,5.925e-20,6.311e-20,-0.001,-88.06,0
TopS082550,6.7956,36.6386,3.170e-20,3.986e-20,4.410e-20,0.0,-83.27,0
TopS082551,6.7385,36.6719,4.251e-19,4.410e-19,3.344e-19,0.0,-86.4,0
TopS082552,6.8210,36.6838,1.064e-20,1.517e-20,2.252e-20,0.0,-83.21,0
TopS082553,6.7353,36.6588,9.188e-14,7.123e-14,3.208e-14,0.001,-86.24,1
TopS082555,6.7578,36.7105,8.319e-20,9.502e-20,9.028e-20,-0.001,-87.35,0
TopS082556,6.7712,36.7299,4.768e-20,5.564e-20,5.367e-20,0.0,-86.24,0
TopS082558,6.7093,36.6316,4.764e-19,4.381e-19,2.651e-19,0.001,-87.48,0
TopS082561,6.7213,36.6835,4.318e-18,3.713e-18,2.023e-18,0.001,-87.3,0
TopS082566,6.7283,36.6439,1.593e-19,1.680e-19,1.364e-19,-0.0,-87.38,0
TopS082567,6.7213,36.6565,2.710e-19,2.785e-19,2.116e-19,0.0,-87.18,0
TopS082569,6.7648,36.6224,1.880e-18,1.681e-18,9.648e-19,0.0,-83.66,0
TopS082570,6.7249,36.7146,2.109e-18,3.116e-18,4.914e-18,0.0,-87.37,0
TopS082571,6.7059,36.6059,2.859e-20,3.482e-20,3.777e-20,-0.0,-87.77,0
TopS082574,6.7372,36.6769,1.198e-18,2.154e-18,5.302e-18,0.001,-87.14,0
TopS082576,6.7266,36.6764,3.994e-20,5.030e-20,5.845e-20,0.001,-87.36,0
TopS082580,6.7734,36.6446,1.175e-19,1.245e-19,1.020e-19,0.0,-83.54,0
TopS082581,6.7667,36.6520,9.675e-20,1.095e-19,1.014e-19,-0.0,-84.14,0
TopS082582,6.7690,36.6544,2.290e-19,2.380e-19,1.867e-19,-0.0,-83.77,0
TopS082584,6.7861,36.6469,5.189e-18,8.109e-18,1.429e-17,-0.001,-83.36,0
TopS082585,6.7666,36.6586,2.662e-17,1.991e-17,8.212e-18,0.001,-83.92,1
TopS082586,6.7716,36.6396,3.722e-19,3.537e-19,2.289e-19,0.0,-83.49,0
TopS082589,6.7220,36.6734,3.075e-20,3.933e-20,4.629e-20,0.0,-87.46,0
TopS082591,6.7297,36.6746,2.711e-19,2.978e-19,2.574e-19,-0.0,-87.31,0
TopS082592,6.7689,36.6508,3.655e-18,7.413e-18,2.327e-17,0.001,-83.71,0
TopS082593,6.7212,36.6781,2.318e-18,2.056e-18,1.171e-18,0.001,-87.52,0
TopS082596,6.7267,36.6709,1.343e-17,1.061e-17,4.862e-18,0.0,-87.36,1
TopS082597,6.7333,36.6724,3.622e-14,3.835e-14,3.182e-14,0.001,-86.97,1
TopS082599,6.7190,36.6811,2.069e-19,2.141e-19,1.659e-19,0.001,-87.57,0
TopS082600,6.7618,36.6585,4.943e-19,5.189e-19,3.997e-19,0.0,-84.09,0
TopS082601,6.7398,36.6626,2.629e-18,5.992e-18,2.393e-17,-0.0,-86.76,0
TopS082602,6.7785,36.6475,1.487e-18,1.401e-18,8.891e-19,0.001,-83.51,0
TopS082603,6.7752,36.6448,9.494e-20,1.088e-19,1.036e-19,-0.0,-83.44,0
TopS082604,6.7750,36.6423,7.596e-20,8.512e-20,7.772e-20,-0.001,-83.52,0
TopS082605,6.7712,36.6487,8.907e-15,5.908e-15,1.895e-15,-0.0,-83.65,0
TopS082607,6.7236,36.6712,7.154e-20,7.987e-20,7.382e-20,-0.0,-87.47,0
TopS082609,6.7884,36.6445,5.152e-19,4.847e-19,3.143e-19,-0.0,-83.33,0
TopS082612,6.7721,36.6445,8.249e-19,7.709e-19,4.963e-19,-0.001,-83.57,0
TopS082614,6.7679,36.6550,5.394e-20,6.483e-20,6.841e-20,-0.0,-83.82,0
TopS082615,6.7687,36.6545,1.739e-18,3.305e-18,9.080e-18,0.0,-83.83,0
TopS082617,6.7193,36.6798,3.272e-17,2.481e-17,1.051e-17,-0.0,-87.64,1
TopS082618,6.7220,36.6842,3.357e-19,3.363e-19,2.482e-19,0.0,-87.56,0
TopS082619,6.7748,36.6377,2.442e-18,3.951e-18,7.651e-18,-0.001,-83.46,0
TopS082620,6.7167,36.6788,2.430e-18,4.157e-18,9.213e-18,0.0,-87.6,0
TopS082623,6.7153,36.6819,3.001e-14,3.247e-14,2.665e-14,0.0,-87.56,1
TopS082624,6.7181,36.6840,4.091e-18,8.381e-18,2.649e-17,-0.0,-87.61,0
TopS082629,6.7696,36.6489,1.165e-20,1.723e-20,2.668e-20,0.001,-83.7,0
TopS082630,6.7232,36.6701,8.775e-19,8.074e-19,5.011e-19,0.0,-87.45,0
TopS082631,6.7705,36.6529,7.401e-20,8.734e-20,9.041e-20,-0.0,-83.77,0
TopS082632,6.7274,36.6712,1.802e-20,2.228e-20,2.551e-20,-0.001,-87.34,0
TopS082633,6.7166,36.6753,3.360e-20,4.317e-20,5.295e-20,0.0,-87.57,0
TopS082634,6.7756,36.6461,4.151e-20,4.774e-20,4.542e-20,-0.0,-83.84,0
TopS082635,6.7769,36.6499,5.264e-20,6.601e-20,7.258e-20,-0.0,-83.57,0
TopS082636,6.7235,36.6782,8.382e-19,7.683e-19,4.719e-19,0.001,-87.5,0
TopS082637,6.7155,36.6866,5.949e-20,7.030e-20,7.257e-20,0.0,-87.68,0
TopS082638,6.7862,36.6398,1.468e-20,1.994e-20,2.671e-20,0.001,-83.33,0
TopS082639,6.7116,36.6761,2.022e-19,2.185e-19,1.837e-19,-0.0,-87.63,0
TopS082640,6.7803,36.6349,1.727e-19,1.807e-19,1.477e-19,-0.0,-83.39,0
TopS082642,6.7944,36.6361,7.800e-18,1.634e-17,5.420e-17,-0.0,-83.23,0
TopS082643,6.7142,36.6874,5.468e-17,3.945e-17,1.483e-17,-0.0,-87.55,0
TopS082649,6.7874,36.6384,2.785e-18,3.874e-18,5.348e-18,-0.001,-83.33,0
TopS082650,6.7155,36.6879,3.696e-18,3.126e-18,1.563e-18,-0.0,-87.61,0
TopS082651,6.7754,36.6429,5.826e-18,4.742e-18,2.366e-18,0.0,-83.47,0
TopS082652,6.7213,36.6815,9.049e-20,1.023e-19,9.603e-20,-0.0,-87.55,0
TopS082653,6.7791,36.6434,1.163e-20,1.525e-20,1.844e-20,0.0,-83.52,0
TopS082654,6.7212,36.6712,5.074e-20,5.676e-20,4.932e-20,-0.001,-87.45,0
TopS082656,6.7831,36.6420,3.999e-20,4.924e-20,5.437e-20,0.0,-83.4,0
TopS082658,6.7087,36.6887,1.412e-18,2.767e-18,7.967e-18,0.001,-87.74,0
TopS082660,6.7113,36.6756,2.482e-20,3.162e-20,3.737e-20,-0.0,-87.62,0
TopS082665,6.7261,36.6748,9.091e-17,6.528e-17,2.449e-17,-0.001,-87.31,0
TopS082667,6.7115,36.6771,3.458e-17,2.549e-17,1.010e-17,-0.0,-87.66,0
TopS082668,6.7903,36.6324,5.708e-19,5.639e-19,3.867e-19,-0.0,-83.32,0
TopS082669,6.7837,36.6345,4.614e-18,3.687e-18,1.695e-18,-0.0,-83.39,0
TopS082670,6.7226,36.6833,2.041e-19,2.156e-19,1.719e-19,-0.0,-87.51,0
TopS082673,6.7900,36.6418,7.787e-14,6.014e-14,2.619e-14,0.0,-83.3,1
TopS082674,6.6988,36.6905,2.272e-17,1.706e-17,6.987e-18,0.0,-87.72,0
TopS082676,6.7891,36.6338,2.375e-18,2.125e-18,1.210e-18,0.001,-83.32,0
TopS082677,6.7063,36.6855,3.968e-20,4.831e-20,5.376e-20,-0.001,-87.76,0
TopS082678,6.7918,36.6341,1.755e-19,1.926e-19,1.685e-19,0.0,-83.21,0
TopS082679,6.7841,36.6466,6.152e-20,6.956e-20,6.550e-20,-0.001,-83.47,0
TopS082681,6.6925,36.6976,3.791e-19,7.266e-19,2.028e-18,-0.0,-87.87,0
TopS082682,6.7881,36.6353,6.724e-20,7.468e-20,6.777e-20,0.001,-83.35,0
TopS082684,6.7826,36.6464,9.802e-19,9.022e-19,5.531e-19,0.0,-83.38,0
TopS082685,6.7827,36.6439,1.940e-19,2.134e-19,1.830e-19,-0.0,-83.4,0
TopS082686,6.7894,36.6267,3.207e-18,4.880e-18,8.046e-18,-0.0,-83.21,0
TopS082688,6.7179,36.6797,3.952e-18,6.279e-18,1.146e-17,-0.001,-87.59,0
TopS082690,6.7915,36.6378,6.068e-19,5.774e-19,3.888e-19,0.001,-83.36,0
TopS082694,6.7029,36.6825,5.856e-18,1.503e-17,7.883e-17,0.0,-87.78,0
TopS082696,6.7086,36.6818,1.073e-17,8.653e-18,3.907e-18,-0.0,-87.67,1
TopS082700,6.7910,36.6335,1.332e-19,1.472e-19,1.290e-19,-0.001,-83.24,0
TopS082705,6.7009,36.6884,2.287e-18,2.070e-18,1.213e-18,-0.0,-87.84,0
TopS082709,6.7924,36.6269,2.404e-19,2.440e-19,1.855e-19,0.0,-83.24,0
TopS082710,6.6911,36.6932,2.734e-18,6.152e-18,2.455e-17,0.001,-87.82,0
TopS082713,6.6971,36.6945,1.960e-20,2.526e-20,3.170e-20,0.0,-87.87,0
TopS082714,6.6954,36.6972,1.823e-19,2.058e-19,1.895e-19,0.0,-87.88,0
TopS082715,6.6983,36.6970,1.637e-19,1.681e-19,1.265e-19,0.0,-87.87,0
TopS082718,6.6993,36.6888,3.256e-14,2.206e-14,7.283e-15,0.001,-87.79,0
TopS082724,6.7975,36.6335,1.488e-18,1.393e-18,8.753e-19,-0.001,-83.21,0
TopS082725,6.6929,36.6942,5.198e-19,5.215e-19,3.848e-19,-0.001,-87.83,0
TopS082726,6.6884,36.7021,6.421e-14,4.638e-14,1.687e-14,-0.0,-87.96,0
TopS082730,6.8071,36.6326,1.088e-18,1.054e-18,6.872e-19,0.0,-83.11,0
TopS082731,6.6949,36.6908,2.364e-20,3.247e-20,4.346e-20,0.0,-87.79,0
TopS082734,6.6809,36.7068,9.976e-19,9.589e-19,6.244e-19,0.0,-87.99,0
TopS082736,6.8095,36.6318,1.268e-18,2.534e-18,7.780e-18,0.0,-83.16,0
TopS082737,6.8009,36.6215,1.053e-19,1.116e-19,8.753e-20,-0.001,-83.18,0
TopS082738,6.6888,36.6958,5.236e-19,5.076e-19,3.521e-19,-0.0,-87.9,0
TopS082739,6.6952,36.6920,1.319e-19,1.401e-19,1.142e-19,-0.0,-87.88,0
TopS082740,6.7941,36.6461,1.278e-20,1.731e-20,2.307e-20,-0.0,-83.22,0
TopS082743,6.6888,36.7035,1.962e-18,1.698e-18,9.104e-19,0.0,-87.91,0
TopS082744,6.6808,36.7050,1.349e-18,2.420e-18,5.804e-18,-0.0,-87.99,0
TopS082745,6.8128,36.6314,2.103e-19,2.210e-19,1.816e-19,0.001,-83.1,0
TopS082746,6.7998,36.6294,7.243e-19,1.355e-18,3.553e-18,-0.0,-83.26,0
TopS082747,6.8137,36.6329,3.838e-18,6.408e-18,1.324e-17,-0.0,-83.08,0
TopS082749,6.8087,36.6251,8.817e-14,6.569e-14,2.620e-14,-0.0,-83.15,0
TopS082753,6.8261,36.6177,3.962e-19,4.109e-19,3.284e-19,0.001,-82.94,0
TopS082755,6.6777,36.7080,2.596e-20,3.106e-20,3.284e-20,-0.0,-88.0,0
TopS082756,6.6792,36.7081,4.830e-19,4.686e-19,3.156e-19,-0.0,-88.04,0
TopS082759,6.8213,36.6212,1.505e-18,3.238e-18,1.155e-17,0.0,-83.06,0
TopS082762,6.8172,36.6103,5.170e-14,3.942e-14,1.717e-14,-0.0,-83.03,1
TopS082764,6.8194,36.6181,5.445e-20,6.134e-20,5.483e-20,-0.0,-83.06,0
TopS082765,6.6745,36.7186,6.146e-20,7.325e-20,7.482e-20,-0.0,-88.07,0
TopS082770,6.6819,36.6914,1.634e-19,1.721e-19,1.379e-19,-0.0,-87.89,0
TopS082771,6.7490,36.6622,4.147e-17,3.117e-17,1.273e-17,0.001,-81.34,1
TopS082772,6.7489,36.6622,1.493e-18,1.345e-18,7.747e-19,0.0,-88.77,0
TopS082773,6.7489,36.6624,1.889e-16,1.268e-16,4.297e-17,0.0,-90.54,0
TopS082774,6.6786,36.7054,6.022e-17,4.297e-17,1.597e-17,0.001,-88.0,0
TopS082775,6.8247,36.6166,1.145e-15,7.620e-16,2.466e-16,-0.001,-83.08,0
TopS082776,6.6759,36.7022,7.268e-18,5.953e-18,2.800e-18,-0.0,-87.94,0
TopS082777,6.8268,36.6193,1.112e-18,1.012e-18,5.879e-19,0.0,-83.12,0
TopS082778,6.8242,36.6205,2.459e-16,1.707e-16,5.904e-17,-0.0,-83.16,0
TopS082779,6.8187,36.6213,1.589e-19,1.811e-19,1.706e-19,-0.001,-83.18,0
TopS082780,6.6760,36.7009,1.070e-17,8.563e-18,3.877e-18,-0.0,-87.8,0
TopS082781,6.8194,36.6227,1.691e-16,1.214e-16,4.439e-17,0.0,-83.28,0
TopS082782,6.8233,36.6228,8.818e-17,6.249e-17,2.352e-17,-0.001,-83.33,0
TopS082783,6.6797,36.6981,8.886e-19,8.464e-19,5.704e-19,0.0,-87.62,0
TopS082784,6.8161,36.6296,5.300e-14,4.868e-14,2.941e-14,-0.001,-83.52,1
TopS082785,6.8183,36.6294,9.160e-18,7.128e-18,3.124e-18,0.001,-83.56,0
TopS082786,6.8117,36.6330,4.396e-18,8.907e-18,2.742e-17,0.001,-83.63,0
TopS082787,6.6890,36.6881,7.036e-16,4.588e-16,1.441e-16,0.0,-87.26,0
TopS082788,6.6934,36.6850,2.863e-16,1.922e-16,6.240e-17,-0.0,-87.06,0
TopS082789,6.6891,36.6875,3.186e-16,2.189e-16,7.390e-17,-0.0,-87.13,0
TopS082790,6.6938,36.6806,2.573e-19,2.669e-19,2.105e-19,0.0,-86.92,0
TopS082791,6.7014,36.6789,2.278e-17,1.732e-17,7.423e-18,0.001,-86.76,1
TopS082792,6.8020,36.6454,8.540e-19,8.210e-19,5.575e-19,-0.0,-84.18,0
TopS082793,6.7050,36.6770,3.722e-19,6.703e-19,1.649e-18,0.001,-86.6,0
TopS082794,6.7139,36.6716,8.496e-14,6.924e-14,3.274e-14,0.0,-86.4,1
TopS082795,6.7166,36.6682,3.780e-17,2.857e-17,1.185e-17,0.0,-86.28,1
TopS082796,6.7164,36.6667,8.628e-17,6.109e-17,2.298e-17,0.0,-86.26,0
TopS082797,6.7234,36.6640,1.328e-18,1.256e-18,7.990e-19,-0.0,-86.05,0
TopS082798,6.7287,36.6584,3.877e-17,2.879e-17,1.150e-17,-0.0,-85.91,0
TopS082799,6.7650,36.6692,5.555e-16,3.723e-16,1.218e-16,0.0,-85.24,0
TopS082800,6.7597,36.6716,4.425e-16,2.968e-16,9.935e-17,-0.0,-85.37,0
TopS082801,6.7426,36.6503,2.106e-17,1.543e-17,5.968e-18,-0.001,-85.53,0
TopS082802,6.7479,36.6429,1.220e-18,2.153e-18,5.026e-18,0.001,-85.37,0
TopS082803,6.7537,36.6396,5.776e-18,4.668e-18,2.181e-18,0.0,-85.2,0
TopS082804,6.7595,36.6371,2.084e-16,1.464e-16,5.186e-17,0.0,-85.11,0
TopS082805,6.7331,36.6905,3.595e-17,2.616e-17,1.026e-17,0.001,-86.09,0
TopS082806,6.7710,36.6333,4.847e-17,3.633e-17,1.448e-17,-0.001,-84.81,0
TopS082807,6.7235,36.6959,1.278e-16,8.807e-17,3.084e-17,-0.0,-86.37,0
TopS082808,6.7138,36.7009,3.087e-17,2.299e-17,9.632e-18,-0.0,-86.54,1
TopS082809,6.7891,36.6211,3.143e-14,2.150e-14,7.450e-15,0.0,-84.35,0
TopS082810,6.7062,36.7040,1.176e-18,1.171e-18,8.461e-19,0.0,-86.75,0
TopS082811,6.7985,36.6170,6.189e-18,5.327e-18,2.837e-18,0.0,-84.08,0
TopS082812,6.8048,36.6130,1.394e-16,9.515e-17,3.313e-17,-0.0,-83.91,0
TopS082813,6.8135,36.6087,2.526e-17,1.975e-17,8.907e-18,0.0,-83.87,1
TopS082814,6.6840,36.7180,6.209e-20,6.901e-20,6.144e-20,-0.0,-87.25,0
TopS082815,6.6842,36.7196,3.483e-17,2.673e-17,1.111e-17,0.001,-87.22,1
TopS082816,6.6673,36.7249,8.353e-16,5.532e-16,1.740e-16,0.0,-87.44,0
TopS082817,6.6620,36.7303,3.847e-18,3.063e-18,1.409e-18,0.0,-87.57,0
TopS082818,6.6598,36.7252,1.158e-18,1.040e-18,6.348e-19,-0.0,-87.69,0
TopS082819,6.6566,36.7316,9.019e-19,9.012e-19,6.591e-19,0.0,-87.66,0
TopS082820,6.6479,36.7352,1.453e-18,2.244e-18,3.956e-18,0.0,-87.91,0
TopS082821,6.6478,36.7330,6.876e-17,5.238e-17,2.195e-17,0.0,-87.89,0
TopS082822,6.6425,36.7376,9.425e-18,7.749e-18,3.972e-18,0.001,-87.93,0
TopS082823,6.8476,36.5931,7.950e-18,6.239e-18,2.732e-18,0.001,-83.09,0
TopS082824,6.8617,36.5859,6.552e-14,4.745e-14,1.706e-14,0.001,-82.92,0
TopS082825,6.6216,36.7460,3.252e-18,2.830e-18,1.548e-18,0.001,-88.2,0
TopS082826,6.6301,36.7436,1.997e-16,1.412e-16,5.093e-17,0.0,-88.18,0
TopS082827,6.6378,36.7360,4.110e-18,3.274e-18,1.516e-18,0.0,-88.14,0
TopS082828,6.8664,36.5869,2.037e-19,2.146e-19,1.711e-19,0.0,-82.8,0
TopS082830,6.6329,36.7323,1.872e-16,1.297e-16,4.628e-17,0.0,-88.24,0
TopS082831,6.6215,36.7396,1.619e-17,3.691e-17,1.406e-16,-0.0,-88.26,0
TopS082832,6.6173,36.7451,1.013e-18,2.436e-18,1.075e-17,0.0,-88.28,0
TopS082833,6.8795,36.5817,2.062e-16,1.444e-16,5.070e-17,-0.0,-82.79,0
TopS082834,6.6149,36.7378,5.929e-17,4.302e-17,1.689e-17,-0.001,-88.2,0
TopS082835,6.8782,36.5889,4.586e-17,3.480e-17,1.420e-17,0.0,-82.79,0
TopS082836,6.6233,36.7321,1.190e-18,1.062e-18,5.990e-19,-0.001,-88.14,0
TopS082837,6.8755,36.5905,2.834e-17,2.069e-17,8.261e-18,0.001,-82.92,0
TopS082838,6.8662,36.5975,4.622e-17,3.346e-17,1.300e-17,-0.0,-83.0,0
TopS082839,6.8649,36.5992,3.403e-17,2.499e-17,1.008e-17,0.001,-83.08,0
TopS082840,6.8656,36.6026,3.183e-20,4.045e-20,4.923e-20,-0.0,-83.14,0
TopS082841,6.8601,36.6041,6.121e-17,4.427e-17,1.677e-17,0.0,-83.26,0
TopS082842,6.6393,36.7169,5.733e-17,4.300e-17,1.750e-17,0.0,-87.77,0
TopS082843,6.6395,36.7170,7.626e-18,6.238e-18,2.903e-18,0.0,-87.63,0
TopS082844,6.8578,36.6110,1.298e-19,1.419e-19,1.237e-19,-0.0,-83.41,0
TopS082845,6.6459,36.7116,2.672e-18,2.370e-18,1.373e-18,-0.001,-87.43,0
