Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS001544,21.6092,-27.8258,1.721e-18,1.541e-18,8.788e-19,0.001,-103.0,0
BottomS001545,21.5834,-27.8782,3.352e-19,3.541e-19,2.830e-19,0.0,-103.82,0
BottomS001546,21.6284,-27.8107,5.069e-19,5.069e-19,3.507e-19,0.0,-101.92,0
BottomS001548,21.6218,-27.8378,2.032e-18,4.100e-18,1.242e-17,-0.0,-103.05,0
BottomS001549,21.6399,-27.8557,5.341e-20,6.708e-20,7.751e-20,-0.001,-102.6,0
BottomS001550,21.6429,-27.8610,3.753e-20,4.805e-20,5.537e-20,0.0,-102.6,0
BottomS001551,21.5823,-27.8224,3.185e-18,6.489e-18,2.099e-17,-0.0,-103.61,0
BottomS001556,21.6523,-27.7762,1.000e-20,1.387e-20,1.981e-20,0.001,-101.43,0
BottomS001557,21.6066,-27.8114,8.939e-19,1.558e-18,3.493e-18,0.0,-103.52,0
BottomS001558,21.6220,-27.8452,1.286e-18,2.450e-18,6.766e-18,0.001,-103.46,0
BottomS001560,21.6248,-27.8533,4.023e-14,2.758e-14,9.514e-15,0.0,-102.99,0
BottomS001564,21.6540,-27.8184,1.238e-18,1.187e-18,7.855e-19,-0.0,-101.61,0
BottomS001565,21.6048,-27.8153,4.008e-14,3.207e-14,1.445e-14,0.001,-103.41,1
BottomS001568,21.6103,-27.8032,1.996e-18,1.732e-18,9.684e-19,-0.0,-102.62,0
BottomS001569,21.6544,-27.8741,6.857e-19,1.391e-18,4.313e-18,-0.001,-102.55,0
BottomS001570,21.6466,-27.8529,7.884e-20,9.390e-20,9.566e-20,0.0,-102.38,0
BottomS001573,21.6116,-27.8446,2.473e-19,2.487e-19,1.841e-19,-0.001,-103.18,0
BottomS001574,21.5747,-27.7989,4.417e-20,5.357e-20,5.702e-20,0.0,-103.25,0
BottomS001578,21.6302,-27.8428,9.879e-18,7.664e-18,3.397e-18,-0.0,-102.59,0
BottomS001580,21.6909,-27.8432,1.249e-19,1.345e-19,1.153e-19,0.001,-101.41,0
BottomS001582,21.6082,-27.7800,1.044e-20,1.402e-20,1.776e-20,0.0,-102.53,0
BottomS001584,21.6204,-27.8293,3.036e-17,2.154e-17,8.116e-18,-0.0,-103.01,0
BottomS001585,21.6010,-27.7868,1.227e-17,9.083e-18,3.677e-18,-0.0,-102.36,0
BottomS001586,21.6460,-27.8504,2.033e-18,3.804e-18,1.037e-17,0.0,-101.74,0
BottomS001590,21.5987,-27.8322,6.945e-19,1.313e-18,3.599e-18,-0.0,-103.5,0
BottomS001592,21.6517,-27.8318,7.139e-20,8.095e-20,7.739e-20,-0.0,-102.01,0
BottomS001593,21.6084,-27.8089,1.968e-18,1.761e-18,9.931e-19,-0.0,-102.75,0
BottomS001594,21.5984,-27.7896,1.625e-18,3.066e-18,8.253e-18,0.001,-102.81,0
BottomS001595,21.6142,-27.8074,1.231e-20,1.637e-20,2.146e-20,0.0,-102.6,0
BottomS001596,21.6203,-27.8456,1.535e-17,1.201e-17,5.306e-18,0.001,-103.12,1
BottomS001598,21.6423,-27.8119,6.032e-19,5.778e-19,3.717e-19,0.0,-101.94,0
BottomS001599,21.6278,-27.8291,1.028e-20,1.293e-20,1.561e-20,0.001,-102.56,0
BottomS001600,21.5829,-27.8544,5.274e-14,3.715e-14,1.367e-14,0.0,-103.69,0
BottomS001602,21.6368,-27.8667,9.953e-19,2.037e-18,6.383e-18,-0.0,-102.83,0
BottomS001604,21.6633,-27.8444,1.300e-20,1.765e-20,2.394e-20,0.0,-101.76,0
BottomS001608,21.6253,-27.8287,3.781e-20,4.687e-20,5.027e-20,0.0,-102.17,0
BottomS001609,21.6328,-27.8584,8.684e-18,6.956e-18,3.357e-18,0.0,-102.68,0
BottomS001610,21.5923,-27.7974,8.854e-19,1.461e-18,2.891e-18,0.002,-103.03,0
BottomS001611,21.6238,-27.8544,5.470e-20,6.446e-20,6.632e-20,-0.0,-103.01,0
BottomS001612,21.6303,-27.8433,1.037e-20,1.393e-20,1.868e-20,-0.0,-102.83,0
BottomS001614,21.6265,-27.7939,9.518e-14,7.065e-14,2.850e-14,-0.0,-102.11,0
BottomS001615,21.6077,-27.8398,1.719e-19,1.773e-19,1.320e-19,0.0,-103.6,0
BottomS001616,21.6627,-27.8159,7.345e-18,5.764e-18,2.512e-18,0.001,-101.57,0
BottomS001617,21.6368,-27.8248,4.543e-18,1.065e-17,4.597e-17,-0.0,-101.82,0
BottomS001620,21.6173,-27.7949,1.231e-18,1.922e-18,3.386e-18,-0.0,-102.28,0
BottomS001623,21.5937,-27.8452,3.633e-18,3.270e-18,1.867e-18,0.0,-103.7,0
BottomS001624,21.6121,-27.8251,5.620e-19,5.550e-19,4.000e-19,-0.0,-103.39,0
BottomS001625,21.6065,-27.8670,8.353e-14,7.554e-14,4.460e-14,0.0,-103.63,1
BottomS001628,21.6117,-27.8089,1.335e-18,2.119e-18,3.939e-18,-0.0,-102.69,0
BottomS001630,21.6679,-27.8634,1.828e-18,3.509e-18,9.610e-18,-0.0,-102.18,0
BottomS001631,21.6635,-27.8388,7.819e-20,9.026e-20,8.646e-20,0.0,-101.91,0
BottomS001633,21.6150,-27.8054,3.267e-19,3.208e-19,2.260e-19,-0.0,-102.48,0
BottomS001634,21.6381,-27.8406,2.503e-18,4.094e-18,8.221e-18,0.0,-102.25,0
BottomS001637,21.5731,-27.8205,1.310e-20,1.652e-20,1.956e-20,0.001,-103.61,0
BottomS001640,21.6238,-27.8294,4.842e-18,4.112e-18,2.206e-18,0.0,-101.34,0
BottomS001641,21.6238,-27.8298,3.226e-18,2.718e-18,1.401e-18,0.001,-103.27,0
BottomS001642,21.6142,-27.8082,2.115e-17,1.639e-17,7.189e-18,0.0,-102.55,1
BottomS001643,21.6341,-27.8516,1.931e-14,1.333e-14,4.429e-15,-0.0,-102.75,0
BottomS001644,21.6123,-27.8074,6.502e-18,1.563e-17,6.888e-17,0.0,-102.65,0
BottomS001645,21.6381,-27.8543,1.540e-16,3.857e-16,1.931e-15,-0.001,-102.49,0
BottomS001646,21.6371,-27.8535,2.986e-18,4.838e-18,9.363e-18,0.0,-102.76,0
BottomS001647,21.6398,-27.8534,2.619e-14,1.780e-14,6.132e-15,0.001,-102.53,0
BottomS001648,21.6045,-27.8034,1.583e-15,1.045e-15,3.285e-16,-0.0,-102.65,0
BottomS001649,21.6443,-27.8565,6.270e-16,4.091e-16,1.293e-16,0.0,-102.44,0
BottomS001650,21.6015,-27.8032,4.115e-17,3.057e-17,1.240e-17,0.0,-102.58,0
BottomS001651,21.6477,-27.8568,1.171e-17,9.614e-18,4.626e-18,0.001,-102.47,0
BottomS001652,21.6473,-27.8568,3.656e-16,2.466e-16,8.348e-17,-0.001,-102.29,0
BottomS001653,21.6512,-27.8560,2.136e-20,2.714e-20,3.210e-20,0.001,-102.35,0
BottomS001654,21.5980,-27.8026,3.103e-18,2.657e-18,1.421e-18,0.0,-102.91,0
BottomS001655,21.6533,-27.8576,6.306e-17,4.760e-17,1.942e-17,0.0,-102.17,0
BottomS001656,21.6560,-27.8563,2.025e-16,1.372e-16,4.559e-17,-0.0,-102.28,0
BottomS001658,21.6574,-27.8553,1.087e-17,8.450e-18,3.671e-18,-0.0,-102.2,0
BottomS001659,21.5887,-27.8046,5.615e-18,4.634e-18,2.226e-18,0.001,-103.08,0
BottomS001660,21.5849,-27.8043,7.230e-18,6.111e-18,3.167e-18,-0.001,-103.08,0
BottomS001661,21.5832,-27.8057,6.296e-18,1.179e-17,3.158e-17,0.0,-103.17,0
BottomS001662,21.6698,-27.8536,1.443e-20,1.895e-20,2.350e-20,0.001,-102.0,0
BottomS001663,21.5765,-27.8059,6.738e-17,4.836e-17,1.784e-17,-0.0,-103.07,0
BottomS001664,21.6718,-27.8514,2.051e-16,1.434e-16,5.125e-17,0.0,-102.1,0
BottomS001665,21.5781,-27.8113,1.664e-19,1.943e-19,1.853e-19,-0.001,-103.35,0
BottomS001667,21.6746,-27.8451,7.560e-17,5.392e-17,2.008e-17,0.0,-101.96,0
BottomS001668,21.6773,-27.8458,3.240e-18,4.732e-18,7.481e-18,0.0,-101.72,0
BottomS001669,21.5710,-27.8147,1.058e-14,6.936e-15,2.235e-15,0.0,-103.6,0
BottomS001670,21.6778,-27.8408,2.701e-17,2.095e-17,8.999e-18,-0.001,-101.79,1
BottomS001671,21.5660,-27.8189,3.710e-16,2.509e-16,8.280e-17,-0.0,-103.68,0
BottomS001672,21.6821,-27.8376,5.070e-18,7.321e-18,1.123e-17,-0.0,-101.77,0
BottomS001673,21.5679,-27.8242,1.395e-17,1.081e-17,4.700e-18,0.0,-103.65,0
BottomS001674,21.6842,-27.8331,4.526e-19,4.495e-19,3.240e-19,-0.0,-101.5,0
BottomS001675,21.6869,-27.8343,5.772e-17,4.283e-17,1.726e-17,-0.001,-101.65,0
BottomS001676,21.6852,-27.8285,9.605e-19,1.880e-18,5.351e-18,0.0,-101.63,0
BottomS001677,21.6867,-27.8274,3.481e-18,3.055e-18,1.645e-18,-0.0,-101.61,0
BottomS001678,21.6883,-27.8242,1.268e-17,9.772e-18,4.218e-18,0.0,-101.79,1
BottomS001679,21.6885,-27.8209,3.365e-16,2.350e-16,8.085e-17,0.001,-101.46,0
BottomS001680,21.6859,-27.8170,2.702e-18,4.238e-18,7.580e-18,0.0,-101.44,0
BottomS001681,21.5594,-27.8438,3.769e-17,2.792e-17,1.096e-17,-0.001,-103.54,0
BottomS001682,21.6864,-27.8122,4.354e-17,3.278e-17,1.370e-17,-0.0,-101.61,0
BottomS001683,21.5572,-27.8513,5.013e-17,3.548e-17,1.330e-17,-0.001,-103.73,0
BottomS001684,21.5599,-27.8556,1.152e-16,8.385e-17,3.215e-17,0.0,-103.71,0
BottomS001685,21.6830,-27.8083,5.582e-19,9.813e-19,2.264e-18,-0.0,-101.4,0
BottomS001686,21.6902,-27.8022,2.110e-18,1.833e-18,9.891e-19,0.0,-101.42,0
BottomS001687,21.5618,-27.8616,1.768e-18,1.586e-18,9.321e-19,-0.0,-103.73,0
BottomS001688,21.5544,-27.8631,2.013e-19,2.161e-19,1.764e-19,0.0,-103.76,0
BottomS001689,21.6871,-27.7885,1.272e-17,1.035e-17,5.020e-18,-0.001,-101.53,0
BottomS001690,21.6878,-27.7969,4.485e-17,3.272e-17,1.246e-17,-0.0,-101.37,0
BottomS001691,21.6858,-27.7854,8.469e-17,6.103e-17,2.255e-17,-0.001,-101.35,0
BottomS001692,21.6842,-27.7862,6.677e-17,4.842e-17,1.835e-17,-0.0,-101.49,0
BottomS001693,21.6830,-27.7778,1.118e-19,1.241e-19,1.092e-19,0.001,-101.4,0
BottomS001694,21.6825,-27.7759,5.002e-17,3.734e-17,1.498e-17,-0.0,-101.54,0
BottomS001695,21.5715,-27.8825,1.733e-17,1.354e-17,5.871e-18,-0.0,-103.69,1
BottomS001696,21.6785,-27.7686,7.836e-18,6.068e-18,2.629e-18,0.0,-101.68,0
BottomS001697,21.5682,-27.8938,1.587e-17,1.191e-17,4.936e-18,-0.001,-103.79,1
BottomS001698,21.5717,-27.9016,1.178e-16,7.932e-17,2.666e-17,0.001,-103.63,0
BottomS001699,21.6732,-27.7655,1.602e-16,1.119e-16,3.908e-17,0.0,-101.41,0
BottomS001700,21.6692,-27.7589,2.197e-18,3.058e-18,4.324e-18,-0.001,-101.61,0
BottomS001701,21.5809,-27.9034,6.394e-16,4.379e-16,1.448e-16,-0.001,-103.59,0
BottomS001702,21.5815,-27.9053,3.801e-17,2.834e-17,1.155e-17,-0.0,-103.64,0
BottomS001703,21.5849,-27.9103,6.100e-17,4.391e-17,1.598e-17,-0.0,-103.61,0
BottomS001704,21.5878,-27.9107,5.613e-17,4.065e-17,1.529e-17,0.001,-103.53,0
BottomS001705,21.6598,-27.7343,1.562e-17,1.241e-17,5.617e-18,-0.0,-101.8,1
BottomS001706,21.5952,-27.9138,5.466e-18,4.459e-18,2.176e-18,0.0,-103.59,0
BottomS001707,21.6511,-27.7320,4.216e-18,3.540e-18,1.817e-18,-0.0,-101.85,0
BottomS001708,21.6463,-27.7367,3.446e-20,4.449e-20,5.430e-20,-0.0,-101.88,0
BottomS001709,21.6437,-27.7314,5.979e-17,4.455e-17,1.728e-17,0.0,-101.8,0
BottomS001710,21.6067,-27.9314,9.176e-19,1.742e-18,4.819e-18,-0.001,-103.43,0
BottomS001711,21.6361,-27.7284,8.338e-17,5.887e-17,2.122e-17,-0.0,-101.93,0
BottomS001712,21.6321,-27.7302,1.980e-16,1.375e-16,4.841e-17,0.001,-102.02,0
BottomS001713,21.6170,-27.9399,1.128e-17,8.936e-18,4.030e-18,-0.001,-103.17,1
BottomS001714,21.6203,-27.9359,5.541e-18,4.620e-18,2.382e-18,-0.001,-103.32,0
BottomS001715,21.6249,-27.9387,3.297e-14,2.260e-14,7.800e-15,-0.001,-103.28,0
BottomS001716,21.6122,-27.7232,6.873e-18,1.105e-17,2.099e-17,-0.001,-102.26,0
BottomS001717,21.6070,-27.7263,4.774e-17,3.540e-17,1.450e-17,-0.001,-102.33,0
BottomS001718,21.6397,-27.9403,2.627e-16,1.771e-16,5.854e-17,-0.0,-103.2,0
BottomS001719,21.6055,-27.7132,4.002e-17,3.055e-17,1.296e-17,0.0,-102.44,0
BottomS001720,21.5991,-27.7116,2.148e-17,1.672e-17,7.213e-18,-0.0,-102.37,1
BottomS001721,21.6531,-27.9405,1.296e-18,2.275e-18,5.037e-18,-0.0,-102.89,0
BottomS001722,21.6562,-27.9473,8.355e-17,6.042e-17,2.321e-17,-0.0,-102.91,0
BottomS001723,21.5849,-27.7129,2.852e-18,2.447e-18,1.301e-18,0.001,-102.26,0
BottomS001724,21.5760,-27.7217,7.371e-19,7.116e-19,4.758e-19,-0.001,-102.58,0
BottomS001725,21.5747,-27.7041,1.402e-18,1.222e-18,6.764e-19,-0.001,-102.59,0
BottomS001726,21.5728,-27.7147,1.523e-17,1.182e-17,5.073e-18,-0.0,-102.64,1
BottomS001727,21.5697,-27.7052,2.490e-16,1.690e-16,5.786e-17,0.001,-102.58,0
BottomS001728,21.5608,-27.7144,1.043e-18,1.616e-18,2.994e-18,0.001,-102.63,0
BottomS001729,21.6940,-27.9454,9.205e-14,7.256e-14,3.262e-14,0.0,-102.51,1
BottomS001730,21.5485,-27.7117,9.318e-17,6.561e-17,2.324e-17,0.0,-102.75,0
BottomS001731,21.5430,-27.7159,1.105e-18,1.721e-18,3.066e-18,-0.0,-102.7,0
BottomS001732,21.7038,-27.9358,2.272e-16,1.569e-16,5.594e-17,-0.0,-102.53,0
BottomS001733,21.5393,-27.7215,7.683e-17,5.403e-17,2.004e-17,0.0,-102.95,0
BottomS001734,21.5314,-27.7210,6.374e-18,5.349e-18,2.773e-18,-0.001,-102.8,0
BottomS001735,21.5300,-27.7257,6.204e-19,6.096e-19,4.415e-19,0.0,-102.91,0
BottomS001736,21.5329,-27.7313,4.093e-20,5.181e-20,6.263e-20,0.001,-102.85,0
BottomS001737,21.7290,-27.9346,1.302e-18,2.460e-18,6.467e-18,-0.0,-102.27,0
BottomS001738,21.7332,-27.9261,5.850e-17,4.132e-17,1.515e-17,0.0,-102.17,0
BottomS001739,21.5097,-27.7377,6.251e-14,4.461e-14,1.660e-14,0.0,-103.01,0
BottomS001740,21.5090,-27.7381,1.440e-18,1.356e-18,8.548e-19,-0.0,-103.19,0
BottomS001741,21.7578,-27.9263,1.417e-16,9.746e-17,3.324e-17,-0.0,-102.25,0
BottomS001742,21.4971,-27.7431,4.663e-17,3.416e-17,1.375e-17,-0.0,-103.25,0
BottomS001743,21.4895,-27.7446,1.399e-18,2.587e-18,6.545e-18,-0.001,-103.31,0
BottomS001744,21.7610,-27.9087,3.687e-19,6.227e-19,1.331e-18,-0.0,-101.97,0
BottomS001745,21.7589,-27.9018,3.805e-18,3.208e-18,1.617e-18,0.0,-101.92,0
BottomS001746,21.4851,-27.7576,1.136e-18,1.078e-18,6.795e-19,-0.0,-103.37,0
BottomS001747,21.7600,-27.8933,6.402e-17,4.793e-17,1.958e-17,-0.0,-101.89,0
BottomS001748,21.7717,-27.8928,1.225e-16,8.685e-17,3.261e-17,-0.001,-101.78,0
BottomS001749,21.7679,-27.8838,1.614e-18,3.012e-18,8.087e-18,0.0,-102.04,0
BottomS001750,21.7650,-27.8774,4.209e-16,2.904e-16,9.919e-17,-0.001,-101.82,0
BottomS001751,21.7697,-27.8723,7.839e-18,6.075e-18,2.655e-18,0.0,-101.76,1
BottomS001752,21.4794,-27.7912,8.003e-16,5.283e-16,1.689e-16,-0.001,-103.5,0
BottomS001753,21.4728,-27.7942,4.039e-16,2.692e-16,8.927e-17,-0.0,-103.52,0
BottomS001754,21.7774,-27.8570,3.358e-16,2.297e-16,7.911e-17,0.0,-101.57,0
BottomS001755,21.4652,-27.8063,1.309e-18,1.257e-18,8.594e-19,0.001,-103.7,0
BottomS001756,21.7837,-27.8503,2.518e-17,1.927e-17,8.135e-18,-0.0,-101.5,1
BottomS001757,21.7899,-27.8472,1.926e-17,1.507e-17,6.598e-18,0.0,-101.62,1
BottomS001758,21.7772,-27.8355,2.661e-14,1.786e-14,6.071e-15,-0.001,-101.67,0
BottomS001759,21.7785,-27.8282,1.128e-18,1.025e-18,6.209e-19,0.0,-101.63,0
BottomS001760,21.7887,-27.8248,8.135e-14,6.609e-14,3.135e-14,0.001,-101.41,1
BottomS001761,21.4571,-27.8377,9.656e-17,6.794e-17,2.375e-17,0.0,-103.75,0
BottomS001762,21.4695,-27.8524,2.661e-16,1.853e-16,6.612e-17,-0.0,-104.05,0
BottomS001763,21.7796,-27.8065,1.625e-16,1.150e-16,4.084e-17,-0.0,-101.28,0
BottomS001764,21.7910,-27.8020,1.500e-17,1.192e-17,5.568e-18,-0.0,-101.41,0
BottomS001765,21.4622,-27.8622,3.952e-17,2.983e-17,1.264e-17,-0.0,-103.76,0
BottomS001766,21.4630,-27.8688,1.736e-16,1.226e-16,4.427e-17,0.0,-103.83,0
BottomS001767,21.4510,-27.8689,6.173e-19,1.077e-18,2.392e-18,0.001,-103.85,0
BottomS001768,21.7757,-27.7725,1.943e-17,1.487e-17,6.573e-18,-0.001,-101.54,1
BottomS001769,21.7770,-27.7666,7.274e-17,5.232e-17,1.901e-17,0.0,-101.48,0
BottomS001770,21.4775,-27.9045,9.646e-17,6.923e-17,2.573e-17,-0.001,-103.86,0
BottomS001771,21.7841,-27.7581,6.580e-17,4.776e-17,1.748e-17,0.001,-101.26,0
BottomS001772,21.4782,-27.9087,4.145e-18,3.553e-18,1.903e-18,0.001,-103.89,0
BottomS001773,21.4796,-27.9166,2.848e-18,2.429e-18,1.242e-18,-0.0,-103.94,0
BottomS001774,21.7615,-27.7322,8.558e-17,6.310e-17,2.451e-17,-0.0,-101.4,0
BottomS001775,21.4895,-27.9310,2.402e-19,2.577e-19,2.165e-19,0.001,-103.68,0
BottomS001776,21.7553,-27.7283,5.117e-17,3.915e-17,1.588e-17,0.001,-101.39,1
BottomS001777,21.7483,-27.7169,9.210e-14,6.993e-14,2.919e-14,0.0,-101.41,1
BottomS001778,21.4982,-27.9644,8.108e-17,5.694e-17,2.077e-17,-0.0,-103.83,0
BottomS001779,21.7387,-27.6943,7.409e-19,1.375e-18,3.490e-18,-0.0,-101.53,0
BottomS001780,21.5056,-27.9611,8.893e-17,6.394e-17,2.378e-17,0.0,-103.84,0
BottomS001781,21.7343,-27.6940,3.160e-16,2.240e-16,8.240e-17,-0.001,-101.64,0
BottomS001782,21.5197,-27.9787,6.688e-18,5.127e-18,2.242e-18,0.001,-103.62,0
BottomS001783,21.5285,-27.9761,6.361e-17,4.654e-17,1.804e-17,-0.0,-103.67,0
BottomS001784,21.5289,-27.9852,2.326e-14,1.616e-14,5.555e-15,0.001,-103.59,0
BottomS001785,21.5332,-27.9968,1.439e-16,1.016e-16,3.657e-17,0.001,-103.59,0
BottomS001786,21.7093,-27.6581,1.925e-16,1.340e-16,4.656e-17,0.001,-101.88,0
BottomS001787,21.5498,-27.9923,7.285e-18,5.734e-18,2.570e-18,0.0,-103.58,0
BottomS001788,21.5532,-28.0090,2.279e-16,1.621e-16,6.059e-17,-0.001,-103.56,0
BottomS001789,21.5600,-28.0142,1.359e-16,9.681e-17,3.489e-17,0.0,-103.27,0
BottomS001790,21.6804,-27.6431,3.363e-17,2.493e-17,9.898e-18,-0.0,-101.84,0
BottomS001791,21.6375,-27.8483,2.618e-18,2.240e-18,1.171e-18,0.001,-102.51,0
BottomS001792,21.6084,-27.8098,1.445e-19,1.474e-19,1.139e-19,-0.0,-102.66,0
BottomS001793,21.6063,-27.8087,1.072e-18,1.597e-18,2.633e-18,0.0,-102.75,0
BottomS001794,21.6402,-27.8480,5.251e-19,4.946e-19,3.196e-19,0.0,-102.51,0
BottomS001795,21.6421,-27.8501,3.093e-18,2.712e-18,1.497e-18,0.001,-102.45,0
BottomS001796,21.6078,-27.8092,7.819e-18,6.084e-18,2.737e-18,-0.001,-102.77,0
BottomS001800,21.6432,-27.8490,6.652e-18,5.440e-18,2.648e-18,-0.0,-102.35,0
BottomS001801,21.6474,-27.8493,8.410e-20,9.302e-20,8.030e-20,0.001,-102.16,0
BottomS001802,21.6535,-27.8530,2.678e-14,1.838e-14,6.005e-15,0.001,-102.31,0
BottomS001803,21.6492,-27.8503,1.773e-18,1.552e-18,8.270e-19,-0.0,-102.27,0
BottomS001804,21.5979,-27.8102,1.210e-16,8.655e-17,3.284e-17,0.0,-103.22,0
BottomS001805,21.6550,-27.8514,2.462e-18,3.401e-18,4.822e-18,0.0,-102.25,0
BottomS001808,21.5913,-27.8090,2.690e-17,2.175e-17,9.858e-18,0.001,-103.02,0
BottomS001809,21.5866,-27.8089,7.158e-19,6.883e-19,4.541e-19,-0.0,-103.23,0
BottomS001811,21.6614,-27.8485,5.804e-19,5.538e-19,3.550e-19,-0.001,-102.08,0
BottomS001812,21.5846,-27.8090,3.895e-18,8.647e-18,3.381e-17,-0.0,-103.11,0
BottomS001813,21.5888,-27.8137,1.362e-18,1.203e-18,6.743e-19,0.0,-103.25,0
BottomS001814,21.6633,-27.8449,5.142e-20,6.178e-20,6.344e-20,0.0,-101.78,0
BottomS001815,21.5873,-27.8139,1.555e-20,1.997e-20,2.474e-20,-0.0,-103.22,0
BottomS001816,21.5767,-27.8119,3.700e-19,3.785e-19,2.795e-19,-0.001,-103.33,0
BottomS001817,21.5829,-27.8148,3.125e-20,3.826e-20,4.097e-20,0.0,-103.47,0
BottomS001818,21.6740,-27.8465,2.925e-19,3.157e-19,2.703e-19,-0.0,-101.84,0
BottomS001819,21.5808,-27.8162,7.322e-19,6.792e-19,4.344e-19,0.0,-103.29,0
BottomS001820,21.6689,-27.8405,1.637e-18,4.395e-18,2.582e-17,0.0,-102.01,0
BottomS001821,21.5775,-27.8195,3.246e-17,2.372e-17,9.282e-18,-0.0,-103.5,0
BottomS001824,21.6733,-27.8365,1.004e-13,7.269e-14,2.822e-14,0.001,-101.55,0
BottomS001825,21.5757,-27.8251,2.896e-19,3.101e-19,2.576e-19,-0.0,-103.4,0
BottomS001826,21.5733,-27.8247,5.029e-14,3.869e-14,1.661e-14,0.001,-103.37,1
BottomS001828,21.5694,-27.8277,5.306e-14,3.776e-14,1.373e-14,-0.0,-103.67,0
BottomS001829,21.5702,-27.8281,4.014e-19,4.171e-19,3.140e-19,0.0,-103.69,0
BottomS001830,21.6833,-27.8290,6.916e-20,8.118e-20,8.131e-20,-0.0,-101.65,0
BottomS001832,21.5659,-27.8374,1.452e-19,1.573e-19,1.320e-19,0.0,-103.55,0
BottomS001833,21.5611,-27.8379,4.001e-18,3.357e-18,1.674e-18,-0.0,-103.73,0
BottomS001834,21.6859,-27.8198,2.421e-19,3.552e-19,5.510e-19,-0.0,-101.53,0
BottomS001836,21.5580,-27.8403,1.261e-18,2.257e-18,5.401e-18,0.0,-103.75,0
BottomS001837,21.5618,-27.8498,1.242e-18,2.273e-18,5.730e-18,0.0,-103.77,0
BottomS001839,21.6813,-27.8110,6.976e-18,5.717e-18,2.782e-18,0.001,-101.54,0
BottomS001840,21.6805,-27.8110,6.997e-20,8.338e-20,8.723e-20,0.001,-101.59,0
BottomS001841,21.5572,-27.8526,2.869e-19,2.873e-19,2.099e-19,0.0,-103.87,0
BottomS001842,21.5690,-27.8497,2.713e-17,2.163e-17,9.594e-18,-0.001,-103.52,1
BottomS001843,21.6854,-27.8048,1.312e-17,1.078e-17,5.084e-18,-0.0,-101.61,0
BottomS001844,21.5732,-27.8526,1.843e-18,1.626e-18,9.274e-19,-0.0,-103.83,0
BottomS001845,21.5588,-27.8607,6.153e-17,4.247e-17,1.524e-17,-0.001,-103.82,0
BottomS001846,21.5674,-27.8637,1.954e-19,2.104e-19,1.802e-19,0.0,-103.62,0
BottomS001847,21.6778,-27.7962,7.337e-19,7.011e-19,4.775e-19,-0.0,-101.44,0
BottomS001848,21.6826,-27.7932,1.118e-19,1.358e-19,1.424e-19,-0.0,-101.61,0
BottomS001849,21.5669,-27.8721,4.821e-18,3.902e-18,1.820e-18,-0.0,-103.89,0
BottomS001851,21.5642,-27.8680,2.473e-19,2.542e-19,1.897e-19,-0.001,-103.8,0
BottomS001852,21.5725,-27.8699,1.876e-18,1.678e-18,9.868e-19,-0.001,-103.65,0
BottomS001853,21.5680,-27.8741,4.013e-18,3.593e-18,2.042e-18,0.001,-103.8,0
BottomS001854,21.6779,-27.7859,1.219e-20,1.720e-20,2.438e-20,0.001,-101.49,0
BottomS001855,21.6801,-27.7648,3.674e-19,3.584e-19,2.448e-19,-0.0,-101.47,0
BottomS001857,21.6747,-27.7645,3.528e-20,4.128e-20,4.155e-20,0.0,-101.39,0
BottomS001859,21.5751,-27.9010,3.287e-18,2.692e-18,1.292e-18,-0.001,-103.74,0
BottomS001862,21.6686,-27.7574,4.335e-18,3.631e-18,1.816e-18,0.0,-101.57,0
BottomS001864,21.5860,-27.9050,4.837e-18,4.003e-18,1.988e-18,-0.0,-103.73,0
BottomS001865,21.5865,-27.9102,2.949e-18,2.601e-18,1.447e-18,-0.001,-103.71,0
BottomS001866,21.5893,-27.9071,8.108e-18,6.457e-18,2.871e-18,0.0,-103.54,0
BottomS001867,21.5890,-27.9095,1.535e-19,1.631e-19,1.326e-19,0.0,-103.48,0
BottomS001870,21.6481,-27.7496,9.006e-19,8.422e-19,5.165e-19,0.0,-101.83,0
BottomS001871,21.6495,-27.7444,7.824e-18,6.371e-18,3.069e-18,0.001,-101.85,0
BottomS001873,21.6026,-27.9186,6.375e-19,1.234e-18,3.417e-18,0.0,-103.38,0
BottomS001874,21.6085,-27.9119,4.228e-17,3.127e-17,1.254e-17,0.001,-103.45,0
BottomS001875,21.6421,-27.7342,3.978e-20,4.987e-20,5.612e-20,0.001,-101.8,0
BottomS001876,21.6356,-27.7355,1.110e-19,1.225e-19,1.085e-19,0.001,-101.95,0
BottomS001878,21.6354,-27.7310,1.196e-18,2.082e-18,4.738e-18,-0.001,-101.82,0
BottomS001880,21.6282,-27.7247,1.049e-20,1.447e-20,1.985e-20,0.001,-101.91,0
BottomS001881,21.6282,-27.9218,8.711e-14,6.380e-14,2.517e-14,-0.0,-103.28,0
BottomS001882,21.6170,-27.7325,6.815e-18,5.511e-18,2.592e-18,-0.0,-102.27,0
BottomS001883,21.6341,-27.9197,8.473e-19,7.637e-19,4.548e-19,0.001,-103.17,0
BottomS001885,21.6405,-27.9282,1.762e-18,2.594e-18,4.284e-18,0.0,-103.07,0
BottomS001886,21.5978,-27.7294,5.346e-18,4.499e-18,2.253e-18,-0.001,-102.27,0
BottomS001889,21.6543,-27.9302,1.356e-18,1.218e-18,6.924e-19,-0.0,-102.81,0
