Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS012421,-27.2614,-5.0101,3.502e-19,3.287e-19,2.124e-19,0.0,-151.25,0
FrontS012423,-27.4516,-5.0429,8.842e-19,1.740e-18,5.306e-18,-0.0,-149.35,0
FrontS012424,-27.4496,-5.0396,1.300e-20,1.674e-20,1.972e-20,0.0,-149.34,0
FrontS012426,-27.2568,-5.0078,9.959e-19,8.988e-19,5.246e-19,-0.0,-151.15,0
FrontS012427,-27.4430,-5.0504,1.308e-20,1.788e-20,2.381e-20,-0.0,-149.2,0
FrontS012428,-27.4532,-5.0426,1.855e-19,1.894e-19,1.402e-19,0.0,-149.29,0
FrontS012429,-27.4489,-5.0492,3.264e-17,2.410e-17,9.292e-18,0.0,-149.38,0
FrontS012430,-27.2609,-5.0019,5.868e-19,9.373e-19,1.741e-18,0.0,-151.0,0
FrontS012431,-27.4389,-5.0493,6.970e-19,6.733e-19,4.582e-19,-0.0,-149.37,0
FrontS012432,-27.4406,-5.0518,1.089e-17,9.025e-18,4.448e-18,0.0,-149.33,0
FrontS012435,-27.2555,-4.9966,1.998e-18,1.748e-18,9.982e-19,0.0,-151.18,0
FrontS012437,-27.4395,-5.0551,8.119e-18,6.787e-18,3.306e-18,0.0,-149.33,0
FrontS012439,-27.4357,-5.0688,4.641e-20,5.887e-20,6.876e-20,0.0,-149.49,0
FrontS012440,-27.2603,-4.9894,1.298e-18,2.440e-18,6.443e-18,-0.0,-151.06,0
FrontS012441,-27.2672,-4.9904,4.240e-19,4.338e-19,3.193e-19,0.0,-150.89,0
FrontS012442,-27.2545,-4.9883,1.330e-19,1.438e-19,1.223e-19,0.0,-151.06,0
FrontS012444,-27.2583,-4.9846,1.480e-14,9.923e-15,3.284e-15,0.0,-151.02,0
FrontS012446,-27.4456,-5.0691,2.182e-20,2.955e-20,3.963e-20,-0.0,-149.52,0
FrontS012447,-27.2661,-4.9888,8.458e-15,5.509e-15,1.773e-15,-0.0,-150.83,0
FrontS012449,-27.2702,-4.9813,6.734e-20,7.816e-20,7.974e-20,-0.0,-150.71,0
FrontS012451,-27.4420,-5.0837,1.551e-20,2.153e-20,3.012e-20,-0.001,-149.71,0
FrontS012452,-27.2739,-4.9796,3.618e-18,2.945e-18,1.409e-18,0.0,-150.65,0
FrontS012453,-27.4435,-5.0796,1.812e-20,2.235e-20,2.522e-20,0.0,-149.63,0
FrontS012454,-27.2723,-4.9736,5.485e-18,4.590e-18,2.232e-18,-0.0,-150.72,0
FrontS012455,-27.4378,-5.0839,9.609e-20,1.085e-19,1.014e-19,0.001,-149.86,0
FrontS012457,-27.4428,-5.0931,2.251e-18,1.935e-18,1.032e-18,-0.001,-149.81,0
FrontS012458,-27.4353,-5.0847,1.832e-18,1.634e-18,9.704e-19,0.0,-149.89,0
FrontS012459,-27.4185,-5.0874,6.092e-18,5.280e-18,2.917e-18,-0.001,-150.08,0
FrontS012460,-27.4292,-5.0885,1.750e-18,3.170e-18,7.679e-18,0.0,-149.68,0
FrontS012461,-27.2832,-4.9784,1.507e-18,1.355e-18,7.698e-19,0.001,-150.56,0
FrontS012462,-27.2801,-4.9658,4.703e-18,8.866e-18,2.397e-17,0.0,-150.51,0
FrontS012463,-27.2784,-4.9610,1.248e-17,1.028e-17,5.098e-18,-0.0,-150.66,0
FrontS012464,-27.2778,-4.9793,6.923e-17,5.073e-17,1.990e-17,0.001,-150.69,0
FrontS012465,-27.4246,-5.0917,5.279e-15,3.495e-15,1.120e-15,0.001,-150.09,0
FrontS012467,-27.2805,-4.9591,2.021e-17,1.575e-17,6.932e-18,0.001,-150.53,1
FrontS012468,-27.2885,-4.9535,1.052e-19,1.164e-19,1.047e-19,0.001,-150.62,0
FrontS012469,-27.2942,-4.9471,2.324e-18,3.888e-18,8.510e-18,-0.001,-150.25,0
FrontS012470,-27.2809,-4.9429,4.031e-20,4.901e-20,5.226e-20,0.001,-150.23,0
FrontS012471,-27.4159,-5.0902,4.395e-18,3.705e-18,1.949e-18,0.001,-150.04,0
FrontS012473,-27.4049,-5.1000,6.149e-20,6.989e-20,6.576e-20,0.0,-150.17,0
FrontS012475,-27.4084,-5.1091,2.214e-18,4.426e-18,1.361e-17,-0.0,-150.27,0
FrontS012476,-27.4011,-5.1065,3.617e-19,3.437e-19,2.299e-19,0.0,-150.33,0
FrontS012478,-27.3993,-5.1109,1.187e-18,1.130e-18,7.227e-19,0.0,-150.26,0
FrontS012479,-27.3983,-5.1086,4.194e-18,3.646e-18,1.958e-18,0.0,-150.25,0
FrontS012480,-27.3950,-5.1135,6.740e-19,1.014e-18,1.718e-18,0.001,-150.38,0
FrontS012481,-27.3174,-4.9505,1.398e-18,2.478e-18,5.940e-18,0.0,-150.04,0
FrontS012482,-27.3900,-5.1221,1.115e-17,9.014e-18,4.108e-18,-0.0,-150.46,0
FrontS012483,-27.3137,-4.9341,2.976e-18,5.819e-18,1.712e-17,0.001,-150.13,0
FrontS012484,-27.3239,-4.9434,2.748e-18,2.506e-18,1.508e-18,-0.001,-149.97,0
FrontS012485,-27.3835,-5.1121,6.341e-20,7.283e-20,7.243e-20,0.0,-150.6,0
FrontS012486,-27.3795,-5.1155,3.084e-18,5.425e-18,1.245e-17,0.001,-150.45,0
FrontS012487,-27.3299,-4.9337,1.427e-18,1.389e-18,9.181e-19,-0.001,-149.93,0
FrontS012489,-27.3322,-4.9285,4.760e-18,3.970e-18,2.071e-18,-0.001,-149.82,0
FrontS012490,-27.3711,-5.1205,3.655e-19,6.022e-19,1.232e-18,0.0,-150.57,0
FrontS012491,-27.3383,-4.9252,4.160e-18,1.055e-17,5.284e-17,-0.001,-149.83,0
FrontS012492,-27.3654,-5.1134,2.745e-18,4.443e-18,8.835e-18,-0.001,-150.74,0
FrontS012493,-27.3423,-4.9194,1.907e-19,2.052e-19,1.708e-19,0.0,-149.82,0
FrontS012495,-27.3496,-4.9254,4.705e-19,4.672e-19,3.284e-19,0.001,-149.55,0
FrontS012496,-27.3576,-5.1322,1.215e-18,1.121e-18,6.562e-19,0.0,-150.86,0
FrontS012497,-27.3577,-4.9376,2.203e-19,2.353e-19,1.980e-19,0.0,-149.47,0
FrontS012499,-27.3672,-4.9285,2.499e-20,3.142e-20,3.587e-20,-0.0,-149.49,0
FrontS012500,-27.3425,-5.1335,4.912e-20,5.916e-20,6.107e-20,-0.0,-151.13,0
FrontS012501,-27.3369,-5.1115,3.216e-18,2.804e-18,1.572e-18,-0.0,-151.16,0
FrontS012502,-27.3734,-4.9277,4.868e-17,3.568e-17,1.379e-17,0.001,-149.29,0
FrontS012503,-27.3361,-5.1356,2.354e-18,3.794e-18,7.348e-18,-0.0,-150.97,0
FrontS012504,-27.3793,-4.9252,8.406e-18,7.004e-18,3.462e-18,-0.001,-149.37,0
FrontS012505,-27.3879,-4.9343,3.777e-18,3.048e-18,1.481e-18,0.0,-149.59,0
FrontS012506,-27.3921,-4.9250,1.865e-20,2.424e-20,3.091e-20,0.001,-149.41,0
FrontS012507,-27.3909,-4.9291,4.161e-20,4.992e-20,5.220e-20,0.0,-149.35,0
FrontS012508,-27.3197,-5.1382,1.497e-17,1.147e-17,4.901e-18,-0.001,-151.27,1
FrontS012509,-27.3190,-5.1236,1.078e-17,8.491e-18,3.738e-18,0.0,-151.22,0
FrontS012510,-27.3061,-5.1427,5.045e-18,1.115e-17,4.283e-17,0.0,-151.17,0
FrontS012511,-27.2988,-5.1208,9.075e-18,7.436e-18,3.594e-18,-0.0,-151.22,0
FrontS012515,-27.3048,-5.1171,2.123e-18,3.564e-18,7.601e-18,-0.001,-151.33,0
FrontS012516,-27.2984,-5.1249,1.340e-18,1.273e-18,8.495e-19,-0.001,-151.45,0
FrontS012517,-27.2878,-5.1297,2.882e-17,2.122e-17,8.150e-18,-0.001,-151.33,0
FrontS012518,-27.2815,-5.1290,1.275e-18,1.151e-18,7.068e-19,-0.001,-151.33,0
FrontS012519,-27.4317,-4.9259,1.274e-20,1.725e-20,2.297e-20,-0.001,-149.15,0
FrontS012521,-27.2805,-5.1127,2.478e-18,2.102e-18,1.117e-18,-0.001,-151.4,0
FrontS012523,-27.2656,-5.1094,2.262e-19,2.348e-19,1.783e-19,0.0,-151.42,0
FrontS012524,-27.2430,-5.1320,1.433e-20,1.955e-20,2.686e-20,0.0,-151.78,0
FrontS012525,-27.4540,-4.9298,1.175e-18,1.035e-18,5.848e-19,0.0,-148.74,0
FrontS012526,-27.4584,-4.9314,2.100e-16,1.457e-16,5.029e-17,0.0,-148.87,0
FrontS012529,-27.2235,-5.1165,1.825e-19,1.959e-19,1.660e-19,0.001,-151.52,0
FrontS012530,-27.2579,-5.1043,3.336e-17,2.523e-17,1.016e-17,-0.0,-151.63,0
FrontS012531,-27.4734,-4.9442,4.280e-19,4.242e-19,3.016e-19,0.0,-148.77,0
FrontS012532,-27.2251,-5.1079,6.056e-20,6.852e-20,6.410e-20,-0.0,-151.77,0
FrontS012533,-27.4780,-4.9538,6.703e-18,5.467e-18,2.609e-18,0.0,-148.85,0
FrontS012534,-27.4835,-4.9585,4.344e-20,5.223e-20,5.730e-20,0.0,-148.62,0
FrontS012535,-27.2313,-5.0983,7.924e-19,1.416e-18,3.475e-18,0.001,-151.5,0
FrontS012536,-27.4804,-4.9623,1.065e-20,1.371e-20,1.666e-20,0.001,-148.85,0
FrontS012537,-27.4736,-4.9653,4.679e-17,3.447e-17,1.356e-17,-0.001,-148.64,0
FrontS012538,-27.5009,-4.9608,1.150e-20,1.686e-20,2.570e-20,0.0,-148.96,0
FrontS012539,-27.2156,-5.0867,4.210e-17,3.029e-17,1.167e-17,0.0,-151.63,0
FrontS012541,-27.4977,-4.9745,2.209e-18,1.984e-18,1.133e-18,0.0,-148.78,0
FrontS012542,-27.2197,-5.0725,2.997e-16,2.046e-16,7.093e-17,-0.0,-151.73,0
FrontS012543,-27.5113,-4.9759,6.814e-20,7.947e-20,8.069e-20,-0.0,-148.77,0
FrontS012544,-27.4839,-4.9870,5.818e-19,5.684e-19,3.830e-19,0.0,-148.92,0
FrontS012545,-27.2026,-5.0687,1.422e-18,1.264e-18,7.457e-19,0.001,-151.66,0
FrontS012547,-27.2091,-5.0611,9.025e-20,1.020e-19,9.658e-20,0.001,-151.55,0
FrontS012548,-27.2021,-5.0535,2.286e-17,1.760e-17,7.822e-18,-0.0,-151.69,1
FrontS012549,-27.5269,-4.9989,1.711e-17,1.324e-17,5.887e-18,0.0,-149.25,1
FrontS012550,-27.5027,-5.0062,2.606e-18,5.272e-18,1.619e-17,0.0,-148.79,0
FrontS012551,-27.5043,-5.0091,1.916e-18,3.230e-18,6.978e-18,-0.001,-148.81,0
FrontS012552,-27.1823,-5.0434,3.193e-19,3.341e-19,2.654e-19,0.0,-151.63,0
FrontS012553,-27.1913,-5.0372,1.286e-18,2.718e-18,9.261e-18,0.0,-151.5,0
FrontS012554,-27.5114,-5.0236,1.415e-18,1.273e-18,7.601e-19,0.0,-149.04,0
FrontS012555,-27.5144,-5.0301,2.667e-18,4.819e-18,1.155e-17,-0.0,-148.92,0
FrontS012556,-27.1967,-5.0189,3.444e-18,6.077e-18,1.429e-17,0.001,-151.45,0
FrontS012557,-27.5480,-5.0295,1.370e-18,1.221e-18,6.946e-19,-0.0,-148.87,0
FrontS012560,-27.5081,-5.0536,2.215e-17,1.651e-17,6.859e-18,-0.0,-149.29,1
FrontS012561,-27.5101,-5.0456,1.089e-18,2.202e-18,6.659e-18,0.001,-149.13,0
FrontS012562,-27.1939,-4.9967,1.653e-18,1.461e-18,8.236e-19,-0.0,-151.23,0
FrontS012565,-27.2287,-4.9793,8.480e-17,6.270e-17,2.407e-17,0.0,-150.8,0
FrontS012566,-27.1977,-4.9789,2.517e-17,1.887e-17,7.834e-18,0.0,-151.27,1
FrontS012569,-27.5158,-5.0918,5.279e-18,4.427e-18,2.237e-18,-0.0,-149.54,0
FrontS012570,-27.4879,-5.0977,4.474e-18,3.776e-18,1.896e-18,-0.001,-149.58,0
FrontS012571,-27.4916,-5.0878,8.339e-17,6.111e-17,2.381e-17,-0.001,-149.46,0
FrontS012572,-27.4686,-5.1091,2.444e-18,2.135e-18,1.147e-18,-0.0,-149.61,0
FrontS012574,-27.4747,-5.1119,1.995e-16,1.369e-16,4.807e-17,0.0,-149.74,0
FrontS012577,-27.2522,-4.9166,1.239e-17,1.032e-17,4.995e-18,-0.0,-150.32,0
FrontS012579,-27.2599,-4.9096,1.523e-18,2.657e-18,6.137e-18,-0.001,-150.31,0
FrontS012580,-27.2585,-4.9098,5.236e-18,4.298e-18,2.038e-18,0.0,-150.24,0
FrontS012581,-27.4402,-5.1477,1.232e-17,9.658e-18,4.318e-18,0.001,-150.2,0
FrontS012582,-27.4302,-5.1458,1.638e-17,1.335e-17,6.447e-18,-0.001,-150.08,0
FrontS012583,-27.4214,-5.1502,2.193e-18,1.922e-18,1.096e-18,0.002,-150.28,0
FrontS012584,-27.2925,-4.9038,4.124e-14,2.902e-14,1.034e-14,0.0,-150.15,0
FrontS012585,-27.2931,-4.9002,3.376e-14,3.109e-14,1.924e-14,-0.0,-149.94,1
FrontS012586,-27.3039,-4.8793,3.143e-18,4.619e-18,7.445e-18,0.0,-149.7,0
FrontS012588,-27.3938,-5.1868,2.147e-18,1.793e-18,9.378e-19,-0.0,-150.64,0
FrontS012593,-27.3591,-4.8812,3.183e-18,2.760e-18,1.514e-18,-0.001,-149.33,0
FrontS012594,-27.3733,-5.3217,2.387e-19,2.555e-19,2.083e-19,0.0,-144.65,0
FrontS012597,-27.3908,-5.2906,7.819e-14,5.396e-14,1.907e-14,-0.0,-144.22,0
FrontS012600,-27.3900,-5.3328,1.356e-19,1.499e-19,1.266e-19,-0.0,-145.82,0
FrontS012603,-27.3713,-5.3669,1.242e-19,1.393e-19,1.267e-19,-0.001,-145.74,0
FrontS012607,-27.3250,-5.3224,1.318e-19,1.466e-19,1.308e-19,-0.0,-144.84,0
FrontS012612,-27.3674,-5.3414,9.122e-19,8.626e-19,5.357e-19,0.001,-145.41,0
FrontS012614,-27.4503,-5.3266,1.456e-18,1.951e-18,2.604e-18,-0.0,-145.38,0
FrontS012617,-27.3928,-5.3308,3.606e-19,3.641e-19,2.672e-19,0.001,-144.91,0
FrontS012618,-27.4361,-5.2782,1.610e-18,1.437e-18,8.179e-19,-0.001,-144.84,0
FrontS012620,-27.2460,-5.4705,2.420e-20,2.915e-20,3.114e-20,0.001,-145.74,0
FrontS012621,-27.3809,-5.3104,9.322e-19,1.542e-18,3.163e-18,0.001,-144.44,0
FrontS012635,-27.4138,-5.3906,1.531e-18,2.416e-18,4.447e-18,0.0,-145.95,0
FrontS012640,-27.3817,-5.3434,9.182e-19,8.348e-19,5.029e-19,-0.001,-145.68,0
FrontS012644,-27.3603,-5.2955,1.110e-18,1.047e-18,6.515e-19,-0.0,-144.43,0
FrontS012647,-27.4366,-5.3330,2.009e-20,2.564e-20,3.141e-20,0.0,-145.27,0
FrontS012649,-27.3899,-5.2690,4.642e-15,3.099e-15,9.938e-16,0.0,-144.45,0
FrontS012650,-27.3808,-5.3290,2.491e-18,4.236e-18,9.475e-18,-0.001,-144.68,0
FrontS012652,-27.3315,-5.3553,2.829e-19,2.823e-19,2.035e-19,0.001,-145.38,0
FrontS012653,-27.2825,-5.3448,2.850e-14,2.163e-14,9.068e-15,0.0,-144.98,0
FrontS012656,-27.3868,-5.3328,4.296e-14,4.839e-14,4.395e-14,0.0,-144.87,0
FrontS012659,-27.3922,-5.3290,4.596e-20,5.709e-20,6.541e-20,0.0,-144.66,0
FrontS012660,-27.4148,-5.3642,2.536e-18,4.359e-18,9.767e-18,0.001,-145.97,0
FrontS012661,-27.4078,-5.3289,7.175e-19,1.167e-18,2.253e-18,0.0,-145.2,0
FrontS012664,-27.3719,-5.3418,1.947e-20,2.558e-20,3.257e-20,0.0,-145.4,0
FrontS012671,-27.3685,-5.3891,2.160e-20,2.875e-20,3.842e-20,0.001,-145.76,0
FrontS012672,-27.3701,-5.3313,3.761e-19,3.559e-19,2.380e-19,0.001,-144.96,0
FrontS012676,-27.3849,-5.3291,1.195e-20,1.581e-20,1.944e-20,-0.001,-144.86,0
FrontS012677,-27.4331,-5.3830,1.858e-18,3.020e-18,6.156e-18,-0.001,-145.94,0
FrontS012682,-27.3980,-5.3141,1.225e-19,1.376e-19,1.324e-19,0.001,-144.45,0
FrontS012684,-27.4596,-5.2622,1.156e-20,1.551e-20,1.994e-20,0.0,-144.56,0
FrontS012686,-27.3804,-5.3451,9.008e-19,8.398e-19,5.135e-19,0.0,-145.58,0
FrontS012689,-27.3356,-5.0996,1.586e-20,2.194e-20,3.026e-20,-0.0,-144.07,0
FrontS012693,-27.3865,-5.3355,1.260e-20,1.757e-20,2.525e-20,-0.0,-145.63,0
FrontS012695,-27.3878,-5.3340,2.109e-20,2.708e-20,3.388e-20,0.001,-145.36,0
FrontS012698,-27.4467,-5.4649,3.467e-20,4.072e-20,4.092e-20,-0.001,-146.18,0
FrontS012705,-27.3927,-5.3317,7.220e-19,1.327e-18,3.474e-18,0.0,-145.1,0
FrontS012707,-27.3839,-5.3226,2.416e-18,2.095e-18,1.141e-18,0.0,-144.72,0
FrontS012710,-27.3542,-5.2706,6.507e-19,6.276e-19,4.229e-19,-0.0,-144.15,0
FrontS012714,-27.5330,-5.4181,6.726e-20,7.800e-20,7.439e-20,0.0,-145.7,0
FrontS012716,-27.3856,-5.3568,2.685e-20,3.328e-20,3.836e-20,-0.001,-145.83,0
FrontS012719,-27.3670,-5.2444,1.549e-20,2.273e-20,3.587e-20,0.0,-144.32,0
FrontS012720,-27.4582,-5.4787,5.741e-20,6.309e-20,5.607e-20,-0.0,-146.23,0
FrontS012730,-27.3774,-5.3414,1.549e-18,1.481e-18,9.640e-19,-0.001,-145.48,0
FrontS012733,-27.3896,-5.3346,2.001e-20,2.487e-20,2.851e-20,-0.0,-145.62,0
FrontS012741,-27.4346,-5.3660,3.851e-19,3.934e-19,3.011e-19,0.0,-145.96,0
FrontS012742,-27.4085,-5.3255,1.250e-20,1.669e-20,2.146e-20,0.0,-145.09,0
FrontS012744,-27.3888,-5.2884,7.067e-14,5.319e-14,2.143e-14,0.0,-144.57,0
FrontS012746,-27.3938,-5.2808,1.782e-20,2.416e-20,3.220e-20,0.0,-144.45,0
FrontS012747,-27.4039,-5.3212,7.119e-19,7.074e-19,5.199e-19,-0.0,-144.88,0
FrontS012750,-27.3744,-5.3173,1.643e-18,1.443e-18,8.038e-19,-0.0,-144.54,0
FrontS012751,-27.4484,-5.2635,3.873e-19,4.074e-19,3.193e-19,-0.001,-144.45,0
FrontS012754,-27.3754,-5.3139,5.816e-20,6.951e-20,7.112e-20,-0.001,-144.51,0
FrontS012755,-27.4095,-5.3470,1.511e-19,1.712e-19,1.563e-19,0.0,-145.65,0
FrontS012756,-27.3864,-5.3370,7.798e-20,8.777e-20,8.280e-20,0.001,-145.48,0
FrontS012757,-27.3877,-5.3326,3.702e-14,2.552e-14,8.808e-15,-0.001,-144.93,0
FrontS012758,-27.3909,-5.3326,2.303e-18,3.623e-18,6.408e-18,-0.001,-145.65,0
FrontS012760,-27.4943,-5.3978,2.144e-20,2.694e-20,3.012e-20,0.001,-145.88,0
FrontS012763,-27.3760,-5.3343,9.682e-17,3.316e-16,3.010e-15,0.0,-145.31,0
FrontS012767,-27.3901,-5.3332,3.128e-20,3.903e-20,4.451e-20,-0.001,-145.67,0
FrontS012768,-27.3471,-5.2811,5.893e-19,1.017e-18,2.352e-18,0.0,-144.26,0
FrontS012773,-27.3594,-5.3880,1.166e-19,1.298e-19,1.135e-19,-0.0,-146.0,0
FrontS012775,-27.3880,-5.3356,7.916e-20,9.059e-20,8.511e-20,0.0,-145.69,0
FrontS012779,-27.1654,-5.3900,3.492e-20,4.300e-20,4.887e-20,0.001,-145.09,0
FrontS012789,-27.3798,-5.3558,6.112e-19,6.093e-19,4.409e-19,0.0,-145.99,0
FrontS012791,-27.5015,-5.4515,3.506e-18,8.443e-18,3.718e-17,0.0,-146.03,0
FrontS012795,-27.2913,-5.4002,2.598e-14,1.748e-14,5.895e-15,0.0,-145.62,0
FrontS012797,-27.4027,-5.4574,1.410e-19,1.565e-19,1.372e-19,-0.0,-145.97,0
FrontS012798,-27.3679,-5.3508,4.493e-20,5.427e-20,5.787e-20,-0.0,-145.55,0
FrontS012800,-27.3670,-5.3388,1.257e-18,1.164e-18,7.227e-19,-0.0,-145.29,0
FrontS012805,-27.3838,-5.3259,1.278e-19,1.361e-19,1.112e-19,0.0,-144.63,0
FrontS012809,-27.4417,-5.3271,1.276e-20,1.720e-20,2.252e-20,0.0,-145.32,0
FrontS012813,-27.5358,-5.3109,2.869e-14,1.912e-14,6.409e-15,-0.0,-145.1,0
FrontS012814,-27.3798,-5.3271,2.244e-20,2.872e-20,3.481e-20,0.0,-144.79,0
FrontS012816,-27.3979,-5.3497,3.643e-20,4.406e-20,4.799e-20,0.0,-145.79,0
FrontS012824,-27.3937,-5.3329,4.534e-20,5.221e-20,4.868e-20,0.001,-145.62,0
FrontS012825,-27.4170,-5.3112,2.853e-19,2.804e-19,1.915e-19,-0.001,-145.02,0
FrontS012827,-27.4131,-5.4843,4.155e-20,4.850e-20,5.006e-20,-0.0,-146.27,0
FrontS012833,-27.3498,-5.2859,7.184e-20,8.334e-20,7.915e-20,0.0,-144.42,0
FrontS012837,-27.3148,-5.3206,4.243e-19,4.302e-19,3.260e-19,0.0,-144.92,0
FrontS012841,-27.3057,-5.4151,5.641e-19,1.213e-18,4.212e-18,-0.0,-145.52,0
FrontS012846,-27.3947,-5.3126,7.714e-19,7.597e-19,5.139e-19,0.001,-144.57,0
FrontS012851,-27.4063,-5.3923,1.150e-20,1.597e-20,2.239e-20,-0.0,-146.07,0
FrontS012852,-27.3440,-5.3165,1.737e-18,1.561e-18,9.138e-19,-0.0,-144.78,0
FrontS012854,-27.3949,-5.3650,3.598e-18,3.016e-18,1.592e-18,-0.0,-146.06,0
FrontS012861,-27.4004,-5.2683,9.318e-20,1.072e-19,1.029e-19,0.0,-144.43,0
FrontS012862,-27.6048,-5.3911,2.503e-19,2.651e-19,2.175e-19,-0.0,-145.41,0
FrontS012866,-27.3473,-5.3401,7.079e-20,7.821e-20,6.922e-20,-0.0,-145.44,0
FrontS012869,-27.5449,-5.4075,2.186e-19,2.338e-19,1.927e-19,-0.0,-145.71,0
FrontS012876,-27.3865,-5.3326,1.782e-18,1.572e-18,8.551e-19,-0.0,-145.11,0
FrontS012881,-27.3552,-5.3408,1.599e-19,1.715e-19,1.405e-19,-0.0,-145.38,0
FrontS012883,-27.3822,-5.3297,2.028e-19,2.097e-19,1.696e-19,0.0,-144.77,0
FrontS012885,-27.3617,-5.3415,1.036e-18,1.966e-18,5.425e-18,0.0,-145.47,0
FrontS012891,-27.3976,-5.3180,7.267e-18,5.943e-18,2.910e-18,-0.001,-144.7,0
FrontS012895,-27.3126,-5.3615,2.322e-20,3.004e-20,3.602e-20,-0.0,-145.44,0
FrontS012900,-27.3825,-5.3320,1.431e-20,1.941e-20,2.516e-20,-0.0,-144.9,0
FrontS012901,-27.4364,-5.3281,1.144e-14,7.605e-15,2.448e-15,-0.001,-145.25,0
FrontS012907,-27.4022,-5.3202,1.318e-20,1.741e-20,2.225e-20,-0.001,-144.84,0
FrontS012911,-27.3886,-5.3324,5.443e-14,3.784e-14,1.319e-14,-0.0,-145.19,0
FrontS012914,-27.5043,-5.3890,5.657e-20,6.957e-20,7.703e-20,-0.0,-146.04,0
FrontS012915,-27.3922,-5.4105,1.167e-19,1.293e-19,1.186e-19,0.001,-145.98,0
FrontS012917,-27.4566,-5.3117,1.629e-20,2.065e-20,2.425e-20,-0.0,-145.19,0
FrontS012922,-27.3578,-5.3108,7.898e-18,6.315e-18,3.066e-18,0.0,-144.66,0
FrontS012923,-27.3944,-5.3743,7.222e-19,1.630e-18,6.168e-18,0.0,-145.88,0
FrontS012924,-27.3564,-5.3711,2.369e-20,3.283e-20,4.488e-20,-0.0,-145.74,0
FrontS012925,-27.3853,-5.3256,1.130e-17,8.933e-18,4.111e-18,0.001,-144.8,1
FrontS012927,-27.3885,-5.3343,4.354e-18,3.743e-18,1.981e-18,0.001,-145.44,0
FrontS012928,-27.4176,-5.3598,2.161e-18,4.102e-18,1.119e-17,-0.0,-145.85,0
FrontS012929,-27.3630,-5.3183,1.490e-20,2.042e-20,2.828e-20,-0.0,-144.61,0
FrontS012932,-27.3933,-5.3564,4.160e-17,1.236e-16,8.571e-16,0.0,-145.73,0
FrontS012934,-27.4378,-5.2924,2.912e-19,3.042e-19,2.289e-19,0.0,-144.6,0
FrontS012935,-27.3656,-5.3425,2.191e-19,2.268e-19,1.806e-19,0.001,-145.48,0
FrontS012936,-27.4416,-5.3705,2.485e-18,2.124e-18,1.131e-18,0.0,-146.07,0
FrontS012937,-27.3899,-5.3511,2.843e-18,2.510e-18,1.398e-18,0.001,-145.7,0
FrontS012938,-27.4201,-5.3567,1.556e-20,2.044e-20,2.641e-20,0.0,-145.85,0
FrontS012939,-27.3690,-5.3281,4.449e-14,3.120e-14,1.123e-14,0.0,-145.0,0
FrontS012940,-27.3218,-5.3368,4.244e-19,4.431e-19,3.352e-19,-0.0,-145.1,0
FrontS012941,-27.2971,-5.3468,7.849e-19,7.474e-19,4.977e-19,0.001,-145.18,0
FrontS012942,-27.3978,-5.3607,1.310e-17,3.464e-17,1.815e-16,-0.001,-146.0,0
FrontS012944,-27.3919,-5.3378,1.866e-18,4.798e-18,2.462e-17,0.0,-145.9,0
FrontS012946,-27.3610,-5.3490,1.325e-19,1.456e-19,1.280e-19,-0.0,-145.41,0
FrontS012947,-27.3803,-5.3142,2.543e-18,4.254e-18,8.697e-18,0.0,-144.58,0
FrontS012948,-27.3929,-5.3713,5.026e-19,8.879e-19,2.054e-18,0.0,-145.93,0
FrontS012951,-27.3828,-5.2927,2.052e-18,3.192e-18,5.604e-18,-0.0,-144.25,0
FrontS012953,-27.4121,-5.3385,1.379e-18,2.380e-18,5.139e-18,0.0,-145.93,0
FrontS012955,-27.3904,-5.3600,2.551e-14,3.125e-14,3.312e-14,0.001,-146.0,0
FrontS012958,-27.4231,-5.2929,4.011e-19,4.123e-19,3.171e-19,0.001,-144.62,0
FrontS012959,-27.3503,-5.3662,1.765e-18,2.939e-18,6.061e-18,-0.0,-146.02,0
FrontS012960,-27.3694,-5.3368,1.656e-18,1.521e-18,9.229e-19,0.0,-145.11,0
FrontS012962,-27.3725,-5.3400,1.406e-18,1.291e-18,7.803e-19,-0.0,-145.53,0
FrontS012965,-27.4256,-5.3073,4.798e-20,5.642e-20,5.470e-20,0.0,-144.94,0
FrontS012969,-27.3952,-5.3433,6.843e-18,5.571e-18,2.721e-18,-0.0,-145.85,0
FrontS012972,-27.4348,-5.3173,8.996e-19,8.603e-19,5.472e-19,0.0,-145.06,0
FrontS012973,-27.4287,-5.3324,4.715e-18,3.825e-18,1.813e-18,0.0,-145.28,0
FrontS012974,-27.3707,-5.3427,5.530e-20,6.569e-20,6.698e-20,0.001,-145.52,0
FrontS012976,-27.3979,-5.3587,2.714e-20,3.433e-20,3.936e-20,-0.0,-145.96,0
FrontS012978,-27.3876,-5.3129,2.252e-18,4.433e-18,1.311e-17,0.0,-144.56,0
FrontS012980,-27.3472,-5.3723,1.125e-19,1.219e-19,1.035e-19,-0.0,-145.54,0
FrontS012983,-27.4057,-5.3190,1.329e-17,1.033e-17,4.441e-18,0.001,-144.78,0
FrontS012984,-27.3437,-5.3067,2.260e-19,2.407e-19,2.032e-19,0.0,-144.5,0
FrontS012987,-27.3639,-5.3568,3.276e-19,5.818e-19,1.397e-18,0.0,-145.8,0
