Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS083982,-3.0119,35.1979,1.187e-20,1.622e-20,2.154e-20,-0.0,-77.54,0
RightS083983,-2.9630,35.2408,4.163e-20,5.162e-20,5.691e-20,-0.0,-76.15,0
RightS083992,-3.0018,35.1330,1.025e-20,1.366e-20,1.769e-20,0.0,-79.53,0
RightS083997,-3.0076,35.1325,1.445e-19,1.625e-19,1.442e-19,-0.001,-77.63,0
RightS084002,-3.0501,35.3143,1.626e-16,5.329e-16,4.395e-15,0.0,-76.9,0
RightS084020,-2.9439,35.3128,1.287e-13,1.034e-13,4.827e-14,-0.001,-77.21,1
RightS084021,-3.0274,35.1633,1.053e-18,1.654e-18,3.151e-18,0.0,-79.96,0
RightS084024,-3.0479,35.2110,5.153e-20,6.265e-20,6.726e-20,0.0,-79.19,0
RightS084031,-2.9833,35.2525,2.905e-19,2.885e-19,2.032e-19,0.001,-78.37,0
RightS084033,-3.0078,35.1956,2.289e-20,3.023e-20,3.964e-20,-0.0,-80.12,0
RightS084035,-2.9625,35.2827,1.308e-20,1.707e-20,2.073e-20,0.0,-78.73,0
RightS084036,-3.0206,35.2149,2.919e-20,3.897e-20,4.965e-20,0.0,-76.49,0
RightS084042,-3.0296,35.2107,2.669e-14,3.473e-14,4.248e-14,0.001,-76.87,0
RightS084048,-3.0734,35.3699,2.846e-19,2.945e-19,2.266e-19,-0.001,-76.21,0
RightS084053,-3.0997,35.0384,1.107e-19,1.238e-19,1.135e-19,-0.0,-76.91,0
RightS084059,-12.5273,43.0253,8.610e-20,1.000e-19,1.012e-19,0.002,-87.13,0
RightS084061,-12.6659,43.3843,1.086e-18,1.853e-18,3.957e-18,0.001,-84.23,0
RightS084063,-12.5731,43.2240,3.271e-20,4.044e-20,4.469e-20,-0.0,-84.54,0
RightS084068,-12.5893,43.2082,6.200e-19,1.051e-18,2.294e-18,-0.001,-85.75,0
RightS084070,-12.5507,43.1406,6.588e-20,7.399e-20,6.829e-20,0.0,-86.97,0
RightS084074,-12.6559,43.0367,3.879e-20,4.638e-20,4.780e-20,0.001,-86.71,0
RightS084079,-12.6328,43.2558,1.321e-18,2.435e-18,6.478e-18,-0.002,-84.97,0
RightS084080,-12.5707,43.2144,2.030e-18,4.585e-18,1.761e-17,-0.0,-85.74,0
RightS084082,-12.5682,43.2321,2.915e-20,3.835e-20,4.809e-20,-0.0,-84.3,0
RightS084083,-12.5763,43.2293,2.965e-19,2.966e-19,2.188e-19,0.0,-84.55,0
RightS084087,-12.5790,43.2222,4.507e-18,3.756e-18,1.865e-18,0.0,-85.14,0
RightS084092,-12.5665,43.2320,3.263e-20,3.842e-20,3.904e-20,0.001,-84.31,0
RightS084093,-12.5380,43.4450,3.908e-20,4.852e-20,5.538e-20,-0.0,-83.58,0
RightS084094,-12.5676,43.2094,4.164e-20,4.942e-20,4.905e-20,-0.0,-85.97,0
RightS084097,-12.6266,43.2405,2.051e-19,2.156e-19,1.720e-19,0.0,-85.29,0
RightS084099,-12.5609,43.2233,4.709e-18,7.448e-18,1.339e-17,0.001,-84.49,0
RightS084104,-12.5774,43.3003,1.808e-18,1.693e-18,1.036e-18,0.0,-83.77,0
RightS084105,-12.5917,43.3124,9.294e-19,2.028e-18,7.560e-18,0.0,-83.88,0
RightS084110,-12.5408,42.8765,3.722e-20,4.507e-20,5.034e-20,0.001,-87.25,0
RightS084113,-12.6208,43.3506,2.817e-20,3.376e-20,3.562e-20,-0.001,-84.15,0
RightS084120,-12.5686,43.2161,1.071e-20,1.447e-20,1.957e-20,0.001,-85.23,0
RightS084123,-12.5991,43.2846,8.838e-20,1.006e-19,9.436e-20,0.0,-84.36,0
RightS084145,-12.5296,43.1438,1.150e-20,1.503e-20,1.879e-20,-0.0,-86.53,0
RightS084150,-12.6059,43.1975,7.022e-19,6.511e-19,4.274e-19,0.0,-85.86,0
RightS084151,-12.5879,43.2146,3.280e-18,7.259e-18,2.701e-17,-0.0,-85.63,0
RightS084154,-12.6113,43.4165,1.267e-18,1.062e-18,5.599e-19,0.001,-83.72,0
RightS084158,-12.5712,43.2137,7.916e-20,9.215e-20,8.997e-20,0.001,-86.42,0
RightS084176,-12.5888,43.1986,2.468e-20,3.003e-20,3.229e-20,0.0,-86.06,0
RightS084180,-12.5533,43.0785,5.987e-19,6.026e-19,4.412e-19,-0.0,-87.12,0
RightS084182,-12.5887,43.1598,1.626e-19,1.819e-19,1.616e-19,0.001,-86.84,0
RightS084185,-12.5360,43.3571,3.000e-18,4.717e-18,8.887e-18,0.001,-83.72,0
RightS084186,-12.5100,43.2612,2.413e-20,2.879e-20,2.880e-20,-0.001,-84.75,0
RightS084187,-12.5701,43.2120,1.676e-18,1.533e-18,9.192e-19,-0.001,-85.76,0
RightS084203,-12.5896,43.2117,1.610e-18,3.269e-18,1.031e-17,-0.0,-85.63,0
RightS084204,-12.5833,43.1510,1.178e-20,1.522e-20,1.938e-20,-0.001,-86.86,0
RightS084206,-12.5895,43.2877,1.212e-20,1.654e-20,2.331e-20,-0.0,-83.89,0
RightS084213,-12.5713,43.2299,7.430e-19,7.130e-19,4.863e-19,0.0,-84.5,0
RightS084218,-12.6196,43.0474,3.893e-19,3.811e-19,2.715e-19,0.0,-87.03,0
RightS084223,-12.6155,43.3517,5.028e-18,4.125e-18,2.050e-18,0.001,-83.88,0
RightS084225,-12.5513,43.1930,1.042e-20,1.473e-20,2.073e-20,-0.001,-86.22,0
RightS084227,-12.5720,43.2192,1.109e-18,2.117e-18,6.046e-18,0.001,-84.55,0
RightS084230,-12.5684,43.2115,1.006e-18,9.322e-19,5.730e-19,0.0,-86.29,0
RightS084231,-12.5412,43.2364,3.297e-14,2.232e-14,7.432e-15,-0.0,-84.73,0
RightS084233,-12.5632,43.2939,3.077e-19,3.055e-19,2.133e-19,-0.0,-83.8,0
RightS084237,-12.5776,43.2380,5.759e-20,6.746e-20,6.891e-20,0.0,-84.49,0
RightS084240,-12.5730,43.2552,1.059e-19,1.201e-19,1.115e-19,-0.0,-84.0,0
RightS084243,-12.5476,43.1790,4.830e-20,5.426e-20,5.087e-20,-0.001,-86.42,0
RightS084249,-12.5823,43.2239,1.245e-18,1.117e-18,6.552e-19,-0.001,-84.95,0
RightS084250,-12.5768,43.2627,1.869e-20,2.330e-20,2.708e-20,-0.0,-84.18,0
RightS084251,-12.5150,43.1480,5.509e-18,1.029e-17,2.758e-17,0.001,-86.06,0
RightS084252,-12.5598,43.3437,6.565e-18,1.401e-17,4.963e-17,-0.0,-83.73,0
RightS084262,-12.5802,43.1530,7.277e-20,8.010e-20,7.080e-20,0.0,-87.0,0
RightS084270,-12.5709,43.2160,3.234e-18,6.587e-18,2.134e-17,0.0,-83.77,0
RightS084271,-12.5336,43.1891,2.758e-18,2.369e-18,1.267e-18,-0.0,-85.88,0
RightS084272,-12.5271,43.1788,6.419e-20,7.653e-20,7.978e-20,-0.0,-85.77,0
RightS084273,-12.5734,43.2176,6.836e-14,5.075e-14,1.961e-14,-0.001,-84.85,0
RightS084274,-12.5730,43.2165,5.560e-18,4.376e-18,2.001e-18,-0.0,-85.36,0
RightS084277,-12.5887,43.2342,1.656e-19,1.815e-19,1.589e-19,0.0,-84.86,0
RightS084280,-12.6077,43.3547,5.358e-14,3.869e-14,1.408e-14,0.0,-83.81,0
RightS084281,-12.5842,43.2217,9.891e-19,1.572e-18,2.943e-18,0.0,-85.28,0
RightS084284,-12.5490,43.3244,7.841e-19,7.396e-19,4.807e-19,0.0,-83.82,0
RightS084294,-12.5617,43.2120,7.740e-20,8.633e-20,7.874e-20,-0.0,-85.53,0
RightS084295,-12.5137,43.1739,1.283e-20,1.714e-20,2.275e-20,0.0,-85.86,0
RightS084297,-12.5525,43.2854,6.502e-20,7.498e-20,7.390e-20,0.001,-83.92,0
RightS084299,-12.5738,43.2364,1.597e-20,2.064e-20,2.587e-20,-0.001,-84.43,0
RightS084300,-12.5508,43.1797,5.905e-19,1.028e-18,2.318e-18,-0.0,-86.38,0
RightS084302,-12.5531,43.2321,1.401e-18,2.206e-18,3.903e-18,-0.001,-84.54,0
RightS084310,-12.4741,43.2912,2.565e-20,3.213e-20,3.676e-20,0.0,-84.53,0
RightS084316,-12.5588,43.2232,2.985e-14,2.070e-14,7.215e-15,0.001,-84.96,0
RightS084317,-12.4983,43.1684,2.590e-19,2.748e-19,2.259e-19,-0.001,-85.79,0
RightS084318,-12.5728,43.2014,1.545e-18,1.413e-18,8.135e-19,-0.0,-86.39,0
RightS084323,-12.5664,43.2266,1.661e-18,3.235e-18,9.445e-18,-0.0,-84.41,0
RightS084325,-12.5820,43.2190,2.922e-19,3.037e-19,2.435e-19,-0.0,-85.31,0
RightS084328,-12.5703,43.2116,7.154e-20,8.066e-20,7.701e-20,-0.0,-85.78,0
RightS084332,-12.5979,43.1962,1.171e-13,8.833e-14,3.712e-14,0.001,-86.87,1
RightS084337,-12.5924,43.2165,7.033e-19,1.122e-18,2.072e-18,0.0,-85.59,0
RightS084338,-12.5540,43.1724,4.479e-20,5.345e-20,5.355e-20,0.001,-86.76,0
RightS084348,-12.5723,43.2207,4.516e-19,4.447e-19,3.085e-19,0.001,-84.89,0
RightS084349,-12.5642,43.2148,1.063e-20,1.415e-20,1.755e-20,-0.0,-84.87,0
RightS084350,-12.5579,43.2143,2.944e-19,2.920e-19,2.091e-19,0.0,-85.27,0
RightS084355,-12.5800,43.2385,7.313e-20,8.535e-20,8.504e-20,-0.0,-84.49,0
RightS084356,-12.5532,43.2002,1.263e-19,1.477e-19,1.481e-19,-0.0,-86.17,0
RightS084357,-12.5880,43.2062,4.659e-18,7.180e-18,1.274e-17,-0.0,-85.97,0
RightS084359,-12.5636,43.2564,2.848e-20,3.394e-20,3.432e-20,0.0,-84.13,0
RightS084365,-12.5888,43.2152,4.612e-14,4.060e-14,2.322e-14,0.0,-86.04,1
RightS084367,-12.5767,43.1949,1.710e-19,1.940e-19,1.782e-19,-0.001,-86.24,0
RightS084375,-12.5788,43.2151,3.602e-20,4.635e-20,5.836e-20,-0.0,-85.62,0
RightS084376,-12.5867,43.2320,2.299e-18,2.080e-18,1.251e-18,-0.001,-84.31,0
RightS084384,-12.5527,43.1823,2.340e-19,2.313e-19,1.659e-19,-0.0,-86.27,0
RightS084385,-12.5851,43.2368,2.108e-18,1.806e-18,9.637e-19,-0.0,-84.93,0
RightS084386,-12.5896,43.2380,1.798e-18,2.959e-18,5.943e-18,0.002,-84.61,0
RightS084388,-12.5326,43.2142,2.467e-19,2.482e-19,1.833e-19,-0.0,-85.29,0
RightS084389,-12.5694,43.2333,1.115e-18,1.022e-18,6.093e-19,0.001,-84.62,0
RightS084392,-12.5624,43.2217,2.854e-18,2.493e-18,1.372e-18,0.0,-84.59,0
RightS084393,-12.5987,43.2514,1.028e-19,1.134e-19,1.001e-19,0.0,-83.86,0
RightS084396,-12.5586,43.2055,8.469e-18,6.970e-18,3.349e-18,0.001,-86.51,0
RightS084397,-12.6096,43.2599,2.178e-17,6.567e-17,4.821e-16,0.001,-84.52,0
RightS084398,-12.5798,43.1692,7.743e-19,1.328e-18,2.992e-18,0.0,-86.85,0
RightS084399,-12.5988,43.2090,1.300e-20,1.720e-20,2.227e-20,-0.001,-86.62,0
RightS084400,-12.5985,43.2457,1.633e-20,2.169e-20,2.822e-20,-0.0,-83.94,0
RightS084401,-12.5292,43.2161,2.542e-20,3.533e-20,4.942e-20,0.0,-85.02,0
RightS084403,-12.5655,43.1636,9.371e-19,1.546e-18,3.069e-18,-0.0,-86.78,0
RightS084407,-12.5720,43.1839,5.075e-17,3.937e-17,1.663e-17,0.001,-86.67,0
RightS084408,-12.5855,43.2111,3.224e-18,2.816e-18,1.514e-18,0.0,-85.81,0
RightS084409,-12.5499,43.1923,2.903e-18,6.619e-18,2.687e-17,0.0,-86.64,0
RightS084410,-12.5496,43.2488,1.113e-13,8.318e-14,3.500e-14,-0.0,-84.53,1
RightS084411,-12.5955,43.1782,3.281e-19,6.174e-19,1.622e-18,-0.001,-86.53,0
RightS084414,-12.5472,43.1715,8.482e-18,2.180e-17,1.125e-16,-0.0,-86.49,0
RightS084415,-12.5856,43.1739,2.270e-20,2.889e-20,3.312e-20,-0.0,-86.62,0
RightS084416,-12.5753,43.1750,1.321e-20,1.684e-20,2.012e-20,-0.001,-86.66,0
RightS084417,-12.5535,43.2025,2.393e-20,3.142e-20,3.861e-20,-0.0,-85.68,0
RightS084418,-12.5599,43.2143,1.991e-17,1.408e-17,5.233e-18,-0.001,-85.41,0
RightS084420,-12.5595,43.2896,1.246e-18,1.152e-18,7.111e-19,-0.001,-83.91,0
RightS084421,-12.5553,43.1821,3.520e-19,3.562e-19,2.728e-19,-0.0,-86.45,0
RightS084422,-12.5438,43.1572,3.697e-19,3.733e-19,2.705e-19,0.0,-86.93,0
RightS084424,-12.5951,43.3032,6.968e-18,5.663e-18,2.646e-18,-0.0,-83.75,0
RightS084425,-12.5395,43.2211,5.319e-20,5.954e-20,5.326e-20,-0.0,-85.08,0
RightS084427,-12.5646,43.1977,3.707e-18,3.159e-18,1.662e-18,-0.001,-86.04,0
RightS084430,-12.5479,43.2561,2.721e-20,3.517e-20,4.286e-20,0.0,-84.09,0
RightS084433,-12.5759,43.2493,1.583e-18,1.452e-18,8.754e-19,0.001,-84.06,0
RightS084435,-12.6179,43.1816,3.424e-19,3.457e-19,2.507e-19,0.0,-86.42,0
RightS084436,-12.5677,43.2001,4.760e-19,4.648e-19,3.259e-19,-0.001,-86.24,0
RightS084442,-12.5649,43.1759,1.043e-18,9.678e-19,5.925e-19,0.001,-86.46,0
RightS084444,-12.5613,43.2145,9.308e-19,8.789e-19,5.578e-19,0.0,-84.62,0
RightS084445,-12.5635,43.1784,1.909e-18,3.089e-18,5.799e-18,0.001,-86.64,0
RightS084446,-12.5743,43.2180,4.877e-19,4.845e-19,3.336e-19,0.0,-85.17,0
RightS084447,-12.5553,43.2150,2.086e-18,1.788e-18,9.674e-19,0.0,-85.37,0
RightS084448,-12.5579,43.1896,1.294e-20,1.631e-20,1.921e-20,-0.0,-86.61,0
RightS084450,-12.5415,43.1780,1.896e-18,1.641e-18,9.124e-19,-0.001,-86.59,0
RightS084451,-12.5845,43.2565,3.154e-18,2.734e-18,1.455e-18,-0.001,-84.43,0
RightS084454,-12.5928,43.1778,1.108e-18,1.036e-18,6.288e-19,0.001,-86.61,0
RightS084455,-12.5664,43.2520,2.286e-18,2.131e-18,1.285e-18,0.0,-84.44,0
RightS084459,-12.5788,43.2530,4.209e-19,4.384e-19,3.290e-19,-0.001,-84.08,0
RightS084460,-12.6164,43.2850,2.650e-19,2.764e-19,2.190e-19,0.0,-84.23,0
RightS084461,-12.5821,43.1934,4.046e-18,6.569e-18,1.336e-17,-0.0,-86.1,0
RightS084463,-12.5828,43.1955,1.520e-19,1.636e-19,1.370e-19,-0.0,-86.24,0
RightS084468,-12.5294,43.1898,4.757e-19,9.492e-19,2.860e-18,0.001,-86.4,0
RightS084469,-12.5752,43.2370,6.033e-19,5.982e-19,4.083e-19,-0.0,-84.31,0
RightS084470,-12.5650,43.2188,1.716e-17,4.864e-17,2.964e-16,0.0,-85.23,0
RightS084472,-12.6031,43.2246,6.177e-19,5.911e-19,3.872e-19,-0.001,-85.32,0
RightS084474,-12.5812,43.1703,1.574e-19,1.714e-19,1.432e-19,0.0,-86.83,0
RightS084475,-12.5592,43.1933,3.706e-18,7.563e-18,2.360e-17,-0.001,-86.08,0
RightS084476,-12.5921,43.2259,4.044e-19,6.548e-19,1.308e-18,0.001,-85.06,0
RightS084479,-12.5801,43.2812,1.102e-19,1.197e-19,1.006e-19,-0.0,-83.64,0
RightS084480,-12.5566,43.1883,7.319e-20,8.185e-20,7.300e-20,-0.001,-86.44,0
RightS084483,-12.5963,43.2248,6.605e-18,1.021e-17,1.806e-17,-0.0,-85.24,0
RightS084485,-12.5580,43.1863,2.771e-18,2.353e-18,1.225e-18,0.001,-86.19,0
RightS084486,-12.5682,43.2699,1.022e-19,1.144e-19,1.018e-19,0.0,-84.02,0
RightS084494,-12.5535,43.1777,1.432e-20,1.836e-20,2.180e-20,-0.001,-86.77,0
RightS084495,-12.5906,43.2214,3.808e-18,3.298e-18,1.816e-18,-0.001,-85.38,0
RightS084497,-12.5618,43.2142,3.341e-20,3.971e-20,3.888e-20,-0.0,-85.39,0
RightS084498,-12.5529,43.2184,1.312e-18,2.119e-18,4.065e-18,0.001,-85.03,0
RightS084502,-12.5504,43.2065,4.974e-19,4.796e-19,3.334e-19,0.0,-85.46,0
RightS084503,-12.5833,43.2276,2.310e-18,2.119e-18,1.281e-18,0.001,-85.03,0
RightS084506,-12.5463,43.2160,2.651e-18,3.780e-18,5.595e-18,-0.0,-85.17,0
RightS084507,-12.5456,43.2154,7.576e-19,7.298e-19,4.653e-19,-0.0,-85.28,0
RightS084509,-12.5489,43.2218,4.153e-18,3.572e-18,1.950e-18,0.001,-85.12,0
RightS084511,-12.5521,43.2142,1.241e-20,1.767e-20,2.630e-20,-0.0,-85.31,0
RightS084512,-12.5784,43.2193,8.257e-19,7.941e-19,5.159e-19,0.0,-85.22,0
RightS084514,-12.5440,43.2153,3.166e-19,3.282e-19,2.528e-19,0.0,-85.32,0
RightS084515,-12.6019,43.2183,7.754e-14,5.475e-14,1.963e-14,-0.0,-85.55,0
RightS084518,-12.5608,43.2239,8.717e-19,1.580e-18,3.883e-18,0.001,-84.77,0
RightS084519,-12.5582,43.2289,3.698e-20,4.479e-20,4.662e-20,0.0,-84.77,0
RightS084520,-12.5843,43.2078,4.161e-18,7.393e-18,1.784e-17,-0.0,-85.82,0
RightS084521,-12.5792,43.2069,1.372e-17,1.091e-17,5.046e-18,0.0,-85.83,0
RightS084522,-12.5951,43.2298,1.446e-19,1.612e-19,1.420e-19,0.0,-85.24,0
RightS084523,-12.5924,43.2163,1.000e-18,9.059e-19,5.358e-19,0.0,-85.69,0
RightS084524,-12.5860,43.2195,2.795e-17,2.077e-17,8.356e-18,0.0,-85.45,0
RightS084525,-12.5967,43.2200,1.850e-19,1.893e-19,1.395e-19,0.001,-85.44,0
RightS084527,-12.5421,43.2329,6.544e-18,5.356e-18,2.644e-18,-0.0,-84.81,0
RightS084528,-12.5991,43.2023,8.162e-19,7.661e-19,4.954e-19,-0.0,-86.02,0
RightS084530,-12.5963,43.2001,4.539e-18,3.982e-18,2.187e-18,0.0,-85.82,0
RightS084531,-12.5516,43.2240,1.858e-20,2.510e-20,3.341e-20,-0.0,-85.1,0
RightS084534,-12.5468,43.2185,1.319e-17,1.036e-17,4.534e-18,0.0,-85.19,1
RightS084536,-12.5836,43.2136,1.958e-18,1.691e-18,9.326e-19,0.001,-85.63,0
RightS084537,-12.5402,43.2149,4.512e-14,4.412e-14,3.181e-14,0.001,-85.47,1
RightS084542,-12.6070,43.2094,9.577e-19,1.962e-18,6.432e-18,0.0,-85.9,0
RightS084544,-12.5580,43.2143,1.407e-20,1.904e-20,2.524e-20,-0.0,-85.43,0
RightS084545,-12.5989,43.2223,6.669e-20,7.816e-20,7.873e-20,0.001,-85.39,0
RightS084547,-12.5475,43.2064,1.777e-20,2.430e-20,3.325e-20,0.0,-85.66,1
RightS084549,-12.5941,43.2236,5.154e-20,6.051e-20,6.211e-20,0.001,-85.3,0
RightS084550,-12.5511,43.2093,2.003e-18,1.738e-18,9.406e-19,0.001,-85.46,0
RightS084551,-12.5952,43.2055,4.552e-18,3.735e-18,1.723e-18,0.0,-85.91,0
RightS084552,-12.6034,43.2072,1.869e-20,2.456e-20,3.137e-20,-0.0,-85.89,0
RightS084554,-12.5388,43.2184,6.541e-18,1.714e-17,9.093e-17,0.001,-85.16,0
RightS084555,-12.5823,43.1966,4.684e-19,7.319e-19,1.364e-18,0.0,-86.11,0
RightS084556,-12.6029,43.2132,2.104e-18,1.823e-18,1.018e-18,0.001,-85.64,0
RightS084557,-12.5898,43.2148,1.195e-18,1.080e-18,6.381e-19,-0.0,-85.55,0
RightS084558,-12.5898,43.2078,1.738e-18,3.177e-18,7.700e-18,-0.001,-85.79,0
RightS084560,-12.6001,43.2028,2.938e-18,5.812e-18,1.705e-17,0.001,-85.99,0
RightS084561,-12.5847,43.2055,5.555e-19,5.190e-19,3.219e-19,0.001,-86.06,0
RightS084562,-12.5883,43.2202,1.660e-18,1.401e-18,7.301e-19,0.0,-85.46,0
RightS084563,-12.5398,43.2020,3.650e-18,3.114e-18,1.632e-18,-0.0,-85.53,0
RightS084564,-12.5420,43.2249,3.058e-17,8.874e-17,5.893e-16,-0.0,-85.14,0
RightS084566,-12.5575,43.2173,3.481e-19,3.577e-19,2.727e-19,-0.0,-85.29,0
RightS084567,-12.5913,43.2285,4.459e-20,5.390e-20,5.879e-20,-0.0,-85.15,0
RightS084571,-12.6019,43.2136,1.967e-14,1.401e-14,5.120e-15,0.0,-85.64,0
RightS084572,-12.5452,43.2168,1.851e-18,3.349e-18,8.210e-18,0.0,-85.17,0
RightS084573,-12.5434,43.2298,6.410e-14,6.098e-14,3.855e-14,0.001,-84.87,1
RightS084576,-12.5885,43.2003,1.336e-20,1.786e-20,2.281e-20,0.0,-86.01,0
RightS084579,-12.5353,43.2216,7.920e-19,7.278e-19,4.378e-19,0.0,-85.16,0
RightS084580,-12.5990,43.2066,1.750e-17,1.309e-17,5.310e-18,-0.0,-85.79,0
RightS084582,-12.6126,43.2121,2.892e-19,2.905e-19,2.146e-19,0.0,-85.67,0
RightS084583,-12.5379,43.2203,1.028e-20,1.490e-20,2.446e-20,-0.001,-85.15,0
RightS084584,-12.5965,43.2177,2.489e-18,4.174e-18,8.671e-18,-0.001,-85.49,0
RightS084587,-12.5466,43.2452,1.232e-18,2.367e-18,6.651e-18,-0.001,-84.45,0
RightS084589,-12.5955,43.2127,9.860e-19,9.306e-19,5.768e-19,-0.001,-85.7,0
RightS084591,-12.6013,43.2226,1.564e-17,1.221e-17,5.378e-18,0.0,-85.49,1
RightS084596,-12.5938,43.2193,1.239e-18,1.769e-18,2.667e-18,-0.0,-85.42,0
RightS084598,-12.5320,43.2276,6.199e-20,7.050e-20,6.727e-20,0.0,-85.04,0
RightS084599,-12.5400,43.2183,1.956e-19,2.073e-19,1.639e-19,-0.0,-85.13,0
RightS084602,-12.5342,43.2235,2.336e-19,2.272e-19,1.575e-19,0.0,-85.0,0
RightS084603,-12.5979,43.2088,2.564e-18,4.332e-18,8.937e-18,0.0,-85.69,0
RightS084604,-12.5396,43.2184,1.521e-20,2.088e-20,2.850e-20,0.0,-85.28,0
RightS084605,-12.6172,43.2195,8.921e-14,6.304e-14,2.248e-14,-0.0,-85.58,0
RightS084606,-12.6029,43.1965,8.844e-19,7.898e-19,4.469e-19,-0.0,-85.93,0
RightS084607,-12.5468,43.2245,1.236e-18,1.878e-18,3.208e-18,0.001,-85.09,0
RightS084608,-12.5462,43.2157,3.025e-18,2.671e-18,1.544e-18,-0.0,-85.27,0
RightS084609,-12.5183,43.2080,5.903e-17,4.265e-17,1.601e-17,0.0,-85.47,0
RightS084610,-12.5897,43.2055,3.238e-18,2.697e-18,1.380e-18,0.001,-85.91,0
RightS084612,-12.6086,43.1946,5.356e-18,4.617e-18,2.400e-18,-0.001,-85.96,0
RightS084613,-12.6014,43.2207,2.185e-20,2.681e-20,2.928e-20,-0.0,-85.52,0
RightS084616,-12.5254,43.2149,5.055e-20,5.893e-20,5.948e-20,0.001,-85.15,0
RightS084617,-12.5426,43.2160,4.154e-18,7.984e-18,2.318e-17,0.001,-85.3,0
RightS084618,-12.5950,43.2059,4.858e-14,3.394e-14,1.176e-14,0.0,-85.75,0
RightS084619,-12.5377,43.2171,4.737e-18,4.119e-18,2.210e-18,0.001,-85.36,0
RightS084620,-12.5408,43.2109,1.390e-19,1.496e-19,1.287e-19,0.0,-85.45,0
RightS084622,-12.6052,43.2369,2.254e-19,2.339e-19,1.790e-19,0.001,-84.98,0
RightS084623,-12.5424,43.2149,1.036e-19,1.190e-19,1.184e-19,-0.001,-85.35,0
RightS084624,-12.5327,43.2197,2.869e-20,3.465e-20,3.831e-20,-0.0,-85.12,0
RightS084625,-12.5340,43.2169,1.221e-19,1.401e-19,1.330e-19,-0.001,-85.34,0
RightS084626,-12.6036,43.2188,4.598e-20,5.763e-20,6.453e-20,-0.0,-85.46,0
RightS084627,-12.5306,43.2185,1.927e-18,1.625e-18,8.287e-19,0.001,-85.11,0
RightS084628,-12.5388,43.2285,4.605e-19,4.511e-19,3.095e-19,-0.0,-84.97,0
RightS084629,-12.5366,43.1979,3.313e-20,4.271e-20,5.186e-20,0.001,-85.71,0
RightS084630,-12.5252,43.2143,4.335e-18,3.727e-18,2.057e-18,0.001,-85.24,0
RightS084632,-12.6138,43.2273,1.619e-18,1.425e-18,8.204e-19,-0.0,-85.39,0
RightS084636,-12.5983,43.2196,3.447e-18,5.215e-18,9.160e-18,-0.001,-85.41,0
RightS084641,-12.6092,43.2049,7.563e-19,1.376e-18,3.411e-18,0.001,-85.69,0
RightS084642,-12.5984,43.2179,2.162e-18,1.967e-18,1.135e-18,0.001,-85.59,0
RightS084643,-12.6059,43.2268,4.235e-18,9.295e-18,3.491e-17,0.0,-85.41,0
RightS084645,-12.5466,43.2116,4.202e-20,4.979e-20,5.207e-20,0.001,-85.42,0
RightS084646,-12.5229,43.2110,7.032e-20,7.663e-20,6.662e-20,0.001,-85.44,0
RightS084647,-12.6078,43.2254,3.154e-19,3.209e-19,2.480e-19,0.0,-85.29,0
RightS084651,-12.6064,43.2112,1.617e-20,2.118e-20,2.743e-20,0.0,-85.64,0
RightS084653,-12.6096,43.2157,6.320e-19,6.150e-19,4.345e-19,0.0,-85.69,0
RightS084654,-12.6113,43.2139,7.295e-19,6.857e-19,4.344e-19,-0.001,-85.59,0
RightS084655,-12.6127,43.2190,4.760e-18,8.028e-18,1.743e-17,-0.0,-85.57,0
RightS084657,-12.5264,43.2076,2.461e-20,3.213e-20,4.061e-20,-0.001,-85.34,0
RightS084658,-12.6176,43.2009,1.803e-19,1.842e-19,1.394e-19,0.0,-85.81,0
RightS084659,-12.5371,43.2162,1.216e-20,1.618e-20,2.139e-20,0.0,-85.13,0
RightS084660,-12.5432,43.2117,2.413e-19,2.677e-19,2.287e-19,0.001,-85.35,0
RightS084661,-12.6164,43.2117,3.231e-20,3.996e-20,4.437e-20,-0.0,-85.59,0
RightS084662,-12.5352,43.2302,1.063e-20,1.597e-20,2.648e-20,0.001,-84.81,0
RightS084664,-12.6196,43.2060,1.111e-19,1.283e-19,1.241e-19,0.0,-85.66,0
RightS084665,-12.5237,43.2243,9.121e-19,8.387e-19,5.233e-19,-0.0,-85.16,0
RightS084669,-12.5238,43.2217,1.638e-19,1.726e-19,1.358e-19,-0.0,-85.05,0
RightS084670,-12.5241,43.2256,9.086e-20,1.041e-19,1.012e-19,-0.0,-84.94,0
RightS084672,-12.6191,43.2198,5.603e-18,8.454e-18,1.487e-17,0.0,-85.68,0
RightS084673,-12.6116,43.2047,1.760e-20,2.404e-20,3.217e-20,0.001,-85.9,0
RightS084677,-12.5183,43.2329,2.722e-17,2.067e-17,8.396e-18,-0.001,-84.76,0
RightS084678,-12.5238,43.2232,9.947e-19,1.730e-18,3.897e-18,-0.001,-84.97,0
RightS084679,-12.5136,43.2201,1.901e-18,3.178e-18,6.676e-18,-0.001,-85.13,0
RightS084680,-12.6162,43.2253,1.541e-20,2.010e-20,2.497e-20,-0.001,-85.36,0
RightS084681,-12.5967,43.2245,1.818e-19,1.965e-19,1.702e-19,0.0,-85.34,0
RightS084682,-12.6073,43.1973,1.288e-14,8.592e-15,2.818e-15,0.0,-85.87,0
RightS084683,-12.5213,43.2199,3.000e-19,3.178e-19,2.562e-19,-0.001,-85.09,0
