Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS029315,12.3236,-34.9135,5.366e-19,5.527e-19,4.399e-19,-0.0,-71.33,0
BackS029316,12.3417,-34.9974,1.296e-20,1.897e-20,3.114e-20,-0.0,-73.64,0
BackS029318,12.3743,-34.7761,6.178e-20,8.057e-20,1.028e-19,0.001,-71.34,0
BackS029319,12.2748,-34.9279,3.262e-18,4.696e-18,7.072e-18,0.0,-74.47,0
BackS029322,12.2994,-34.6133,1.205e-20,1.708e-20,2.528e-20,-0.0,-72.95,0
BackS029326,12.3149,-34.8328,3.603e-18,3.125e-18,1.724e-18,0.0,-75.66,0
BackS029328,12.0619,-34.6028,3.787e-18,6.764e-18,1.650e-17,0.0,-72.31,0
BackS029329,12.2071,-34.5216,3.084e-19,3.446e-19,3.080e-19,0.0,-76.37,0
BackS029337,12.4274,-34.4417,2.829e-17,2.258e-17,1.007e-17,-0.001,-76.3,1
BackS029339,12.2203,-34.6930,1.430e-13,1.125e-13,5.037e-14,0.0,-76.11,1
BackS029340,12.5554,-34.5856,9.698e-19,9.115e-19,5.987e-19,-0.0,-71.46,0
BackS029341,12.2868,-34.4367,1.682e-20,2.371e-20,3.459e-20,-0.001,-72.79,0
BackS029342,12.0088,-34.2620,9.057e-20,1.060e-19,1.084e-19,0.001,-74.1,0
BackS029343,12.2975,-34.7181,1.213e-19,1.383e-19,1.359e-19,0.0,-73.09,0
BackS029348,12.0743,-34.7005,3.054e-20,3.958e-20,4.757e-20,-0.0,-70.73,0
BackS029352,11.9100,-35.0551,1.038e-20,1.495e-20,2.202e-20,0.001,-76.43,0
BackS029362,12.2675,-34.9330,9.250e-20,1.115e-19,1.154e-19,0.0,-74.79,0
BackS029365,12.2722,-34.6679,4.003e-19,4.164e-19,3.295e-19,0.001,-73.24,0
BackS029373,12.2138,-34.5552,2.378e-18,3.672e-18,6.342e-18,0.001,-72.87,0
BackS029374,12.5417,-34.5177,1.353e-13,9.566e-14,3.473e-14,0.0,-72.45,0
BackS029377,12.3394,-34.9690,2.796e-20,3.722e-20,5.034e-20,0.0,-71.91,0
BackS029380,11.9494,-34.8387,1.332e-20,1.809e-20,2.591e-20,0.001,-74.04,0
BackS029391,12.2781,-35.0359,1.983e-20,2.829e-20,4.281e-20,-0.0,-71.33,0
BackS029398,12.6820,-34.4991,8.030e-19,8.001e-19,6.005e-19,-0.0,-74.63,0
BackS029399,12.3138,-34.6567,4.803e-19,4.932e-19,3.855e-19,0.0,-72.82,0
BackS029400,12.1230,-34.5873,1.677e-20,2.309e-20,3.082e-20,0.001,-72.96,0
BackS029404,12.0764,-34.4712,7.131e-20,9.034e-20,1.090e-19,0.001,-77.46,0
BackS029405,23.9927,-37.8655,2.489e-19,2.577e-19,2.010e-19,0.0,-80.19,0
BackS029407,24.0096,-37.7642,6.005e-18,1.197e-17,3.625e-17,-0.0,-80.51,0
BackS029410,24.0595,-37.7911,1.002e-18,9.456e-19,5.965e-19,-0.0,-79.79,0
BackS029417,23.9831,-37.7279,2.280e-20,2.910e-20,3.565e-20,-0.0,-78.36,0
BackS029422,23.9694,-37.7101,2.395e-19,2.445e-19,1.847e-19,0.001,-77.34,0
BackS029431,24.0381,-37.7729,2.598e-20,3.229e-20,3.755e-20,-0.0,-80.02,0
BackS029432,24.0225,-37.7256,1.275e-18,1.939e-18,3.358e-18,0.001,-78.92,0
BackS029433,23.9831,-37.7133,3.992e-18,3.573e-18,1.980e-18,0.0,-77.92,0
BackS029435,23.9846,-37.7210,1.127e-20,1.471e-20,1.845e-20,0.001,-78.16,0
BackS029439,23.9810,-37.7273,2.006e-18,4.849e-18,2.173e-17,-0.0,-78.5,0
BackS029440,23.9867,-37.7284,6.929e-20,8.588e-20,9.528e-20,-0.0,-77.02,0
BackS029442,23.9661,-37.7496,4.268e-19,4.039e-19,2.701e-19,0.0,-79.28,0
BackS029446,24.0324,-37.7552,1.360e-20,1.799e-20,2.212e-20,-0.0,-79.49,0
BackS029447,23.9711,-37.6987,1.807e-19,1.947e-19,1.577e-19,0.0,-77.28,0
BackS029449,23.9581,-37.7288,4.498e-18,8.855e-18,2.580e-17,-0.0,-78.52,0
BackS029450,23.8759,-37.6946,2.023e-19,2.253e-19,1.972e-19,0.001,-78.14,0
BackS029452,23.8975,-37.6614,4.461e-20,5.631e-20,6.613e-20,-0.0,-77.72,0
BackS029457,23.9889,-37.7493,9.394e-14,6.855e-14,2.668e-14,0.001,-80.07,0
BackS029462,24.0005,-37.7424,1.483e-18,1.364e-18,8.383e-19,0.0,-79.6,0
BackS029470,23.9768,-37.7103,2.247e-19,2.339e-19,1.863e-19,0.0,-77.31,0
BackS029477,23.9966,-37.6853,2.060e-19,2.215e-19,1.824e-19,0.001,-77.96,0
BackS029478,24.0598,-37.8064,8.440e-14,6.991e-14,3.394e-14,-0.0,-80.31,1
BackS029479,23.9315,-37.5900,1.044e-18,1.848e-18,4.435e-18,0.0,-76.89,0
BackS029480,23.9651,-37.5533,6.139e-14,4.955e-14,2.364e-14,0.001,-77.19,1
BackS029484,23.9918,-37.7460,3.868e-20,4.865e-20,5.566e-20,0.0,-80.14,0
BackS029489,24.0004,-37.7758,7.564e-20,9.158e-20,9.674e-20,0.001,-80.51,0
BackS029493,24.0349,-37.8168,1.313e-14,8.653e-15,2.755e-15,0.001,-80.61,0
BackS029494,24.0247,-37.8040,1.509e-19,1.697e-19,1.599e-19,0.0,-80.63,0
BackS029500,24.0498,-37.7227,4.604e-19,4.488e-19,3.160e-19,-0.001,-78.8,0
BackS029501,23.9475,-37.6622,1.337e-19,1.424e-19,1.168e-19,0.0,-76.84,0
BackS029502,23.8816,-37.6720,2.867e-20,3.526e-20,4.077e-20,0.001,-77.86,0
BackS029512,23.9628,-37.6768,5.394e-14,3.633e-14,1.233e-14,-0.0,-77.05,0
BackS029513,23.9859,-37.7313,1.713e-20,2.171e-20,2.541e-20,-0.001,-79.69,0
BackS029515,23.9770,-37.7494,3.067e-18,2.569e-18,1.332e-18,0.0,-79.41,0
BackS029516,23.9777,-37.7319,2.232e-19,2.396e-19,1.911e-19,0.001,-78.75,0
BackS029517,23.9809,-37.6319,4.874e-14,3.365e-14,1.179e-14,-0.0,-77.44,0
BackS029520,24.0178,-37.7914,3.898e-18,6.571e-18,1.397e-17,-0.0,-80.58,0
BackS029522,23.9929,-37.7269,2.135e-20,2.743e-20,3.213e-20,-0.0,-78.79,0
BackS029525,24.0126,-37.7882,2.257e-19,2.276e-19,1.671e-19,-0.0,-80.62,0
BackS029530,23.9784,-37.7362,4.290e-20,5.138e-20,5.266e-20,-0.0,-78.92,0
BackS029532,23.9897,-37.7119,7.669e-20,9.037e-20,9.026e-20,0.0,-78.16,0
BackS029539,23.9895,-37.7354,2.074e-19,2.353e-19,2.190e-19,-0.001,-80.06,0
BackS029540,23.9230,-37.6644,3.108e-20,3.964e-20,4.533e-20,0.0,-77.18,0
BackS029541,23.9866,-37.7117,1.052e-18,1.044e-18,7.371e-19,-0.001,-77.82,0
BackS029543,23.9814,-37.7206,3.225e-19,3.230e-19,2.345e-19,0.0,-77.37,0
BackS029547,23.9864,-37.7109,5.076e-20,6.340e-20,7.102e-20,0.001,-77.83,0
BackS029551,23.9502,-37.7196,1.529e-18,2.920e-18,7.816e-18,0.0,-78.16,0
BackS029553,23.9713,-37.6970,4.008e-19,4.194e-19,3.474e-19,0.001,-77.24,0
BackS029555,23.9956,-37.7145,9.997e-20,1.060e-19,8.810e-20,0.001,-78.21,0
BackS029556,23.9486,-37.6698,1.281e-19,1.412e-19,1.254e-19,-0.001,-76.94,0
BackS029558,23.9671,-37.7285,3.631e-20,4.630e-20,5.572e-20,0.0,-78.47,0
BackS029559,24.0028,-37.8299,1.377e-20,1.902e-20,2.617e-20,0.0,-80.4,0
BackS029561,24.0453,-37.8325,7.002e-14,4.974e-14,1.746e-14,-0.0,-80.63,0
BackS029565,23.9820,-37.7202,8.298e-19,7.828e-19,5.205e-19,0.001,-77.29,0
BackS029571,24.0344,-37.7873,4.838e-18,4.080e-18,2.054e-18,-0.0,-80.22,0
BackS029576,23.9885,-37.7382,5.085e-18,1.059e-17,3.361e-17,-0.001,-79.79,0
BackS029579,23.9221,-37.7173,5.519e-20,6.971e-20,8.153e-20,-0.0,-78.22,0
BackS029583,24.0056,-37.7638,5.104e-20,5.988e-20,5.744e-20,-0.0,-80.46,0
BackS029584,23.9919,-37.7258,1.039e-20,1.414e-20,1.934e-20,0.0,-78.3,0
BackS029585,23.9387,-37.7261,1.584e-20,2.115e-20,2.772e-20,0.0,-78.34,0
BackS029586,23.9534,-37.6964,5.241e-20,6.183e-20,6.387e-20,-0.001,-77.28,0
BackS029587,23.9851,-37.7267,4.686e-18,3.970e-18,2.059e-18,0.0,-78.51,0
BackS029588,23.9974,-37.7503,7.924e-18,6.233e-18,2.796e-18,-0.0,-80.19,0
BackS029596,24.0242,-37.7582,1.196e-20,1.594e-20,2.140e-20,0.0,-79.61,0
BackS029599,23.9565,-37.6969,2.700e-19,2.736e-19,1.996e-19,0.001,-77.25,0
BackS029604,24.0066,-37.7385,2.181e-19,2.387e-19,2.078e-19,-0.0,-79.35,0
BackS029605,24.0070,-37.7662,3.753e-20,4.588e-20,4.975e-20,0.001,-80.24,0
BackS029607,23.9957,-37.7297,1.188e-20,1.649e-20,2.287e-20,0.0,-78.89,0
BackS029609,23.9782,-37.7356,2.059e-18,1.760e-18,9.028e-19,0.0,-79.78,0
BackS029613,23.9471,-37.7286,1.174e-18,2.389e-18,7.456e-18,-0.001,-78.6,0
BackS029616,24.0498,-37.8382,5.999e-19,5.809e-19,4.041e-19,0.0,-80.75,0
BackS029617,23.9473,-37.5611,2.855e-18,4.714e-18,9.326e-18,0.0,-76.96,0
BackS029621,23.9585,-37.5124,2.924e-20,3.682e-20,4.298e-20,0.001,-77.17,0
BackS029623,23.9247,-37.7937,5.326e-14,4.938e-14,3.106e-14,0.0,-79.28,1
BackS029625,23.9789,-37.7447,2.420e-20,2.965e-20,3.384e-20,0.001,-79.64,0
BackS029628,23.9827,-37.7271,1.359e-19,1.397e-19,1.090e-19,0.0,-77.75,0
BackS029629,24.0039,-37.6932,3.200e-19,3.379e-19,2.644e-19,-0.0,-78.2,0
BackS029635,24.0495,-37.6908,5.132e-19,4.940e-19,3.250e-19,0.0,-78.68,0
BackS029643,23.8995,-37.7376,3.993e-19,3.993e-19,2.885e-19,0.001,-78.64,0
BackS029647,23.7857,-37.4819,6.623e-20,7.591e-20,7.139e-20,0.0,-77.14,0
BackS029650,24.0095,-37.7508,6.347e-18,1.074e-17,2.232e-17,-0.0,-79.58,0
BackS029651,24.0164,-37.7805,1.168e-20,1.609e-20,2.308e-20,-0.0,-80.28,0
BackS029656,23.9734,-37.6583,1.063e-17,2.301e-17,8.384e-17,0.0,-77.18,0
BackS029664,24.0231,-37.7484,7.533e-19,7.376e-19,5.079e-19,-0.0,-79.81,0
BackS029665,24.0253,-37.8386,5.795e-20,7.031e-20,7.761e-20,-0.0,-80.73,0
BackS029674,23.9845,-37.7278,3.594e-18,8.944e-18,4.159e-17,-0.0,-76.87,0
BackS029690,23.9949,-37.7011,2.322e-18,4.302e-18,1.146e-17,-0.0,-78.1,0
BackS029696,23.8495,-37.5587,1.405e-19,1.503e-19,1.275e-19,-0.0,-76.92,0
BackS029698,23.9509,-37.7179,3.274e-20,3.942e-20,4.146e-20,-0.001,-78.03,0
BackS029702,23.9797,-37.7755,1.676e-19,1.820e-19,1.577e-19,0.001,-79.6,0
BackS029706,24.0017,-37.7535,2.277e-19,2.451e-19,2.054e-19,0.001,-80.15,0
BackS029711,23.9994,-37.7970,7.791e-19,7.671e-19,5.464e-19,0.0,-80.38,0
BackS029713,23.9323,-37.6080,2.862e-19,2.948e-19,2.276e-19,-0.001,-76.76,0
BackS029721,24.0114,-37.7858,7.559e-20,9.074e-20,9.281e-20,-0.0,-80.56,0
BackS029722,23.9792,-37.7790,3.604e-20,4.451e-20,5.006e-20,-0.001,-80.38,0
BackS029724,24.0138,-37.7502,1.589e-18,1.495e-18,9.473e-19,0.0,-79.86,0
BackS029727,23.9570,-37.7541,1.252e-18,1.172e-18,7.345e-19,-0.0,-79.76,0
BackS029728,23.9742,-37.6937,5.338e-18,4.360e-18,2.142e-18,-0.001,-77.17,0
BackS029732,24.0028,-37.7629,1.080e-18,1.796e-18,3.634e-18,0.001,-80.17,0
BackS029733,23.9693,-37.7329,1.846e-20,2.488e-20,3.259e-20,0.001,-78.66,0
BackS029734,23.9449,-37.7054,2.307e-15,1.510e-15,4.756e-16,0.001,-77.56,0
BackS029735,24.0125,-37.7037,3.053e-20,3.892e-20,4.610e-20,-0.0,-77.34,0
BackS029737,24.0239,-37.7386,3.689e-20,5.166e-20,7.318e-20,0.0,-80.28,0
BackS029740,23.9822,-37.7183,1.950e-18,1.840e-18,1.184e-18,0.0,-78.28,0
BackS029741,23.9622,-37.6955,4.433e-20,5.322e-20,5.365e-20,0.0,-77.33,0
BackS029745,23.9672,-37.6926,1.044e-18,1.004e-18,6.772e-19,-0.0,-77.16,0
BackS029746,23.9901,-37.7403,7.294e-19,7.480e-19,5.638e-19,0.0,-79.95,0
BackS029747,23.9751,-37.7051,5.212e-19,5.358e-19,3.957e-19,-0.0,-77.41,0
BackS029748,24.0078,-37.7594,2.056e-20,2.666e-20,3.382e-20,0.0,-80.22,0
BackS029749,23.9641,-37.7387,2.634e-20,3.404e-20,4.224e-20,-0.0,-79.56,0
BackS029751,23.9529,-37.7819,2.016e-20,2.705e-20,3.584e-20,0.001,-79.61,0
BackS029752,24.0052,-37.7034,1.117e-18,1.048e-18,6.657e-19,0.0,-77.98,0
BackS029753,23.9707,-37.7645,4.491e-19,4.256e-19,2.741e-19,-0.001,-79.63,0
BackS029755,24.0054,-37.7437,7.218e-14,6.848e-14,4.507e-14,-0.001,-79.65,1
BackS029756,24.0028,-37.7484,5.954e-20,7.013e-20,6.831e-20,0.001,-79.57,0
BackS029758,23.9991,-37.7858,2.523e-19,2.675e-19,2.167e-19,0.0,-80.25,0
BackS029760,23.9886,-37.6901,4.918e-19,4.687e-19,3.109e-19,0.0,-77.47,0
BackS029762,23.9845,-37.7488,1.063e-17,8.629e-18,4.012e-18,-0.0,-79.89,0
BackS029769,23.9701,-37.7264,6.451e-19,9.360e-19,1.474e-18,0.0,-77.95,0
BackS029770,24.0223,-37.7412,1.458e-18,2.709e-18,7.005e-18,0.0,-80.14,0
BackS029771,24.0266,-37.7193,2.373e-18,4.717e-18,1.404e-17,-0.0,-78.95,0
BackS029772,24.0302,-37.7866,3.499e-19,3.526e-19,2.522e-19,0.0,-80.65,0
BackS029774,24.0124,-37.7734,5.576e-19,9.196e-19,1.914e-18,0.001,-80.46,0
BackS029777,23.9604,-37.7274,2.104e-18,1.954e-18,1.202e-18,0.001,-78.39,0
BackS029779,23.9829,-37.6912,2.179e-18,1.911e-18,1.082e-18,0.001,-77.71,0
BackS029780,23.9718,-37.7406,3.874e-18,3.309e-18,1.723e-18,0.001,-79.05,0
BackS029781,24.0011,-37.7768,1.531e-19,1.649e-19,1.363e-19,0.0,-80.47,0
BackS029782,24.0085,-37.7987,1.278e-19,1.452e-19,1.377e-19,-0.001,-80.55,0
BackS029785,24.0077,-37.7053,2.930e-17,2.094e-17,8.020e-18,0.001,-77.2,0
BackS029790,23.9587,-37.7600,4.559e-19,4.697e-19,3.548e-19,0.001,-80.5,0
BackS029793,23.9776,-37.7341,3.713e-19,3.810e-19,2.876e-19,-0.001,-79.51,0
BackS029794,23.9854,-37.7309,5.076e-18,7.455e-18,1.174e-17,0.0,-79.39,0
BackS029796,23.9624,-37.7375,1.784e-14,2.229e-14,2.473e-14,-0.0,-79.12,0
BackS029797,23.9767,-37.7438,2.710e-14,1.853e-14,6.145e-15,0.001,-79.52,0
BackS029798,23.9703,-37.6959,1.568e-17,1.280e-17,6.203e-18,-0.0,-77.47,0
BackS029799,23.9931,-37.6800,2.951e-19,3.158e-19,2.616e-19,0.001,-76.92,0
BackS029800,23.9875,-37.6813,2.144e-19,2.269e-19,1.817e-19,0.0,-77.23,0
BackS029801,23.9954,-37.7477,1.704e-20,2.220e-20,2.833e-20,-0.0,-79.76,0
BackS029803,23.9439,-37.7031,6.301e-18,5.632e-18,3.150e-18,0.0,-77.9,0
BackS029805,24.0053,-37.7494,1.637e-18,2.899e-18,6.863e-18,-0.0,-79.92,0
BackS029806,24.0068,-37.7557,1.007e-18,9.721e-19,6.298e-19,0.0,-80.09,0
BackS029807,23.9673,-37.7436,1.469e-17,1.186e-17,5.621e-18,-0.0,-79.21,0
BackS029808,23.9643,-37.6803,4.503e-20,5.394e-20,5.612e-20,0.0,-77.07,0
BackS029811,24.0109,-37.7769,5.017e-18,4.237e-18,2.098e-18,-0.0,-80.56,0
BackS029812,23.9396,-37.7078,2.705e-19,2.688e-19,1.959e-19,-0.0,-77.22,0
BackS029815,24.0066,-37.7064,9.367e-14,6.722e-14,2.560e-14,-0.0,-77.04,0
BackS029816,23.9496,-37.7360,1.680e-20,2.095e-20,2.425e-20,-0.0,-78.69,0
BackS029817,23.9721,-37.7371,6.731e-19,6.413e-19,4.111e-19,0.0,-79.01,0
BackS029818,24.0158,-37.7824,9.888e-18,7.775e-18,3.448e-18,0.001,-80.49,0
BackS029819,23.9790,-37.6993,1.071e-13,8.633e-14,3.991e-14,-0.0,-77.55,1
BackS029822,23.9764,-37.7545,1.587e-20,2.169e-20,2.971e-20,0.0,-79.71,0
BackS029825,23.9783,-37.7539,1.881e-18,1.642e-18,9.204e-19,-0.0,-80.05,0
BackS029828,23.9821,-37.7468,7.598e-20,8.916e-20,8.565e-20,-0.0,-79.59,0
BackS029829,24.0182,-37.7282,3.574e-20,4.525e-20,5.159e-20,0.0,-79.01,0
BackS029831,23.9691,-37.7403,2.597e-18,5.142e-18,1.537e-17,0.0,-79.03,0
BackS029834,24.0223,-37.7348,5.300e-14,3.738e-14,1.337e-14,-0.0,-79.56,0
BackS029845,23.9790,-37.7912,5.705e-20,6.659e-20,6.405e-20,-0.0,-80.48,0
BackS029846,23.9911,-37.7687,5.603e-18,4.814e-18,2.500e-18,-0.0,-80.35,0
BackS029848,24.0146,-37.7653,8.480e-20,9.853e-20,9.436e-20,0.0,-80.25,0
BackS029850,24.0092,-37.7725,2.713e-18,5.568e-18,1.804e-17,-0.0,-80.53,0
BackS029851,23.9624,-37.7036,5.284e-18,4.419e-18,2.162e-18,0.001,-77.31,0
BackS029853,23.9923,-37.7709,1.161e-20,1.583e-20,2.197e-20,0.001,-80.08,0
BackS029854,23.9886,-37.6974,4.357e-18,3.492e-18,1.633e-18,0.0,-77.7,0
BackS029856,23.9646,-37.7075,4.161e-20,5.332e-20,6.329e-20,0.0,-77.83,0
BackS029860,24.0146,-37.6888,1.564e-18,3.398e-18,1.213e-17,-0.0,-77.64,0
BackS029861,24.0117,-37.7310,5.254e-14,5.136e-14,3.567e-14,-0.0,-80.28,1
BackS029862,23.9819,-37.7831,1.970e-20,2.771e-20,4.034e-20,-0.0,-80.49,0
BackS029867,24.0464,-37.7298,2.298e-17,1.699e-17,6.626e-18,-0.001,-79.45,0
BackS029870,23.9993,-37.7784,5.381e-20,6.194e-20,6.142e-20,-0.001,-80.48,0
BackS029871,23.9693,-37.7427,4.836e-18,3.984e-18,1.917e-18,-0.0,-79.19,0
BackS029872,23.9685,-37.7499,1.504e-19,1.696e-19,1.604e-19,0.0,-80.01,0
BackS029873,24.0131,-37.7706,3.180e-18,5.576e-18,1.292e-17,-0.0,-80.44,0
BackS029875,24.0066,-37.7720,2.328e-20,3.033e-20,3.641e-20,-0.0,-80.38,0
BackS029877,24.0027,-37.7429,1.596e-19,1.745e-19,1.495e-19,0.0,-79.96,0
BackS029881,23.9689,-37.7094,2.590e-18,2.254e-18,1.249e-18,0.001,-77.33,0
BackS029882,23.9739,-37.7038,8.055e-20,8.839e-20,7.638e-20,0.0,-77.25,0
BackS029884,23.9765,-37.7093,3.680e-20,4.501e-20,4.781e-20,-0.001,-77.31,0
BackS029887,23.9890,-37.7611,2.177e-19,2.362e-19,2.030e-19,-0.0,-80.17,0
BackS029889,24.0017,-37.7626,2.874e-19,3.024e-19,2.435e-19,-0.0,-80.37,0
BackS029891,23.9749,-37.7009,2.810e-18,2.558e-18,1.467e-18,-0.0,-77.31,0
BackS029894,23.9625,-37.6969,9.395e-18,7.623e-18,3.577e-18,0.001,-77.23,0
BackS029897,23.9950,-37.7418,1.090e-19,1.239e-19,1.145e-19,-0.0,-79.9,0
BackS029899,24.0016,-37.7591,3.604e-19,3.722e-19,2.967e-19,0.001,-80.31,0
BackS029900,23.9961,-37.7632,1.091e-17,8.960e-18,4.386e-18,0.0,-80.35,0
BackS029901,23.9678,-37.6966,4.875e-18,4.037e-18,1.939e-18,0.0,-77.26,0
BackS029902,24.0005,-37.7557,9.848e-19,1.876e-18,5.131e-18,0.0,-80.24,0
BackS029903,23.9938,-37.7723,1.955e-19,2.043e-19,1.629e-19,0.001,-80.53,0
BackS029904,24.0038,-37.7664,8.433e-19,1.431e-18,3.116e-18,0.001,-80.41,0
BackS029905,23.9710,-37.7145,8.000e-20,9.253e-20,9.263e-20,-0.0,-77.42,0
BackS029906,23.9832,-37.7173,3.663e-18,6.353e-18,1.438e-17,0.0,-77.66,0
BackS029907,24.0013,-37.7562,1.937e-18,3.507e-18,8.507e-18,0.0,-80.19,0
BackS029908,23.9713,-37.7075,3.979e-20,4.748e-20,5.030e-20,0.0,-77.42,0
BackS029912,23.9978,-37.7618,1.752e-17,1.392e-17,6.367e-18,0.001,-80.39,1
BackS029913,23.9663,-37.7049,2.720e-19,2.897e-19,2.336e-19,0.0,-77.32,0
BackS029914,23.9643,-37.6997,2.783e-18,4.952e-18,1.188e-17,0.001,-77.32,0
BackS029916,23.9982,-37.7501,1.544e-18,2.792e-18,6.897e-18,0.0,-79.98,0
BackS029917,23.9778,-37.7105,1.227e-17,9.576e-18,4.164e-18,0.0,-77.4,0
BackS029918,23.9710,-37.7088,5.946e-18,4.881e-18,2.348e-18,0.001,-77.29,0
BackS029919,23.9573,-37.6791,3.741e-20,4.465e-20,4.760e-20,0.0,-76.99,0
BackS029920,23.9664,-37.6866,5.571e-19,1.067e-18,2.910e-18,0.001,-77.07,0
BackS029921,23.9702,-37.7042,1.835e-18,1.685e-18,1.019e-18,-0.0,-77.42,0
BackS029922,23.9992,-37.7601,4.471e-20,5.546e-20,6.234e-20,-0.0,-80.16,0
BackS029924,24.0079,-37.7742,2.611e-18,5.395e-18,1.785e-17,0.0,-80.48,0
BackS029925,23.9639,-37.6908,6.921e-20,7.931e-20,7.559e-20,0.001,-77.16,0
BackS029927,24.0017,-37.7477,1.128e-19,1.288e-19,1.236e-19,-0.001,-79.93,0
BackS029928,23.9585,-37.6932,4.414e-19,4.732e-19,4.001e-19,0.001,-77.05,0
BackS029929,23.9988,-37.7661,7.860e-19,7.303e-19,4.473e-19,0.0,-80.42,0
BackS029930,23.9691,-37.7003,1.283e-20,1.704e-20,2.189e-20,-0.001,-77.31,0
BackS029931,23.9727,-37.7014,4.544e-20,5.376e-20,5.402e-20,-0.001,-77.27,0
BackS029933,23.9551,-37.6951,6.689e-19,6.315e-19,4.169e-19,0.001,-77.23,0
BackS029934,23.9597,-37.6946,7.564e-19,7.269e-19,4.760e-19,0.0,-77.12,0
BackS029937,23.9535,-37.6772,9.588e-19,1.453e-18,2.528e-18,-0.0,-76.93,0
BackS029938,23.9938,-37.7613,9.834e-18,7.964e-18,3.822e-18,0.0,-80.16,0
BackS029939,24.0082,-37.7693,8.630e-19,8.077e-19,5.233e-19,0.001,-80.37,0
BackS029941,24.0094,-37.7708,2.119e-20,2.605e-20,2.910e-20,-0.0,-80.42,0
BackS029943,23.9983,-37.7614,3.208e-19,3.281e-19,2.506e-19,0.0,-80.25,0
BackS029945,23.9624,-37.6683,5.100e-18,1.017e-17,3.026e-17,0.0,-76.94,0
BackS029949,23.9635,-37.6857,2.850e-19,2.996e-19,2.406e-19,0.0,-77.08,0
BackS029951,23.9724,-37.6893,3.756e-19,7.807e-19,2.578e-18,0.0,-77.23,0
BackS029953,23.9504,-37.6918,3.057e-19,3.101e-19,2.256e-19,-0.001,-77.2,0
BackS029954,24.0043,-37.7864,2.165e-20,2.747e-20,3.258e-20,0.0,-80.61,0
BackS029955,23.9969,-37.7628,1.126e-18,2.291e-18,7.080e-18,0.0,-80.35,0
BackS029956,24.0099,-37.7710,3.809e-18,3.283e-18,1.721e-18,0.0,-80.43,0
BackS029958,23.9629,-37.6928,1.174e-19,1.319e-19,1.169e-19,0.001,-77.06,0
BackS029965,23.9930,-37.7539,3.197e-19,3.278e-19,2.509e-19,0.001,-80.22,0
BackS029968,23.9606,-37.6794,2.152e-18,1.900e-18,1.101e-18,0.001,-77.01,0
BackS029969,24.0158,-37.7900,3.270e-20,4.071e-20,4.678e-20,-0.0,-80.64,0
BackS029971,23.9941,-37.7632,6.034e-18,1.166e-17,3.259e-17,0.0,-80.36,0
BackS029972,24.0095,-37.7697,4.067e-19,4.195e-19,3.157e-19,0.0,-80.44,0
BackS029975,23.9597,-37.6862,4.667e-20,5.383e-20,5.177e-20,-0.0,-77.08,0
BackS029976,23.9532,-37.6722,2.741e-19,2.800e-19,2.030e-19,-0.0,-76.98,0
BackS029980,23.9574,-37.6772,6.503e-19,1.281e-18,3.912e-18,0.001,-77.01,0
BackS029984,24.0068,-37.7663,1.316e-18,1.208e-18,7.515e-19,-0.001,-80.31,0
BackS029986,23.9649,-37.6896,8.423e-18,6.861e-18,3.454e-18,-0.0,-77.13,0
BackS029989,23.9566,-37.6729,1.307e-18,1.179e-18,7.124e-19,0.0,-77.02,0
BackS029992,24.0153,-37.7840,1.089e-18,1.006e-18,6.407e-19,-0.0,-80.69,0
BackS029993,23.9494,-37.6726,3.945e-20,4.872e-20,5.518e-20,0.001,-76.92,0
BackS029995,23.9586,-37.6904,2.232e-18,1.998e-18,1.136e-18,-0.001,-77.11,0
BackS029996,24.0126,-37.7873,1.124e-18,1.837e-18,3.643e-18,0.001,-80.65,0
BackS029997,23.9558,-37.6690,9.267e-19,2.053e-18,7.827e-18,-0.0,-76.98,0
BackS030002,23.9575,-37.6707,4.753e-20,5.813e-20,6.161e-20,-0.0,-76.87,0
BackS030003,23.9617,-37.6799,1.532e-18,2.994e-18,8.860e-18,0.0,-77.04,0
BackS030004,23.9561,-37.6780,1.030e-20,1.430e-20,1.973e-20,-0.0,-77.08,0
BackS030006,24.0039,-37.7793,1.291e-19,1.387e-19,1.154e-19,0.0,-80.58,0
BackS030008,24.0109,-37.7708,1.671e-18,1.532e-18,9.329e-19,0.0,-80.47,0
BackS030009,24.0120,-37.7810,5.691e-18,1.386e-17,6.414e-17,0.0,-80.53,0
BackS030010,23.9610,-37.6835,9.622e-20,1.115e-19,1.033e-19,-0.0,-77.0,0
BackS030014,23.9511,-37.6560,6.549e-14,4.627e-14,1.670e-14,-0.0,-76.84,0
BackS030015,24.0191,-37.7889,3.251e-19,3.227e-19,2.350e-19,-0.0,-80.55,0
BackS030016,23.9503,-37.6692,4.344e-17,3.321e-17,1.390e-17,-0.0,-76.97,1
BackS030017,23.9452,-37.6672,8.583e-14,6.126e-14,2.293e-14,-0.001,-76.92,0
BackS030018,23.9650,-37.6773,1.935e-17,1.508e-17,6.607e-18,0.001,-77.04,1
BackS030019,23.9558,-37.6693,1.307e-17,1.015e-17,4.226e-18,0.0,-76.87,1
BackS030021,23.9660,-37.6755,1.800e-18,1.529e-18,7.802e-19,0.001,-76.95,0
BackS030023,24.0252,-37.8020,2.513e-19,2.618e-19,2.055e-19,-0.0,-80.66,0
